fondateur;1;0;0;1;1;0
fils;0;0;1;1;1;0
figure;3;0;0;0;0;0
enigmes;0;0;0;0;3;0
disponible;1;1;0;1;0;0
difficile;0;0;3;0;0;0
deuxième;2;1;0;0;0;0
degorges;3;0;0;0;0;0
dark;0;0;0;0;0;3
crâne;0;0;0;0;3;0
courir;0;1;1;1;0;0
couple;0;2;0;1;0;0
cosmos;0;1;1;1;0;0
corps;1;0;0;1;1;0
continuer;0;1;0;0;2;0
complot;0;0;1;0;2;0
communiquer;0;2;0;0;1;0
commencer;0;1;0;0;2;0
colares;0;0;0;3;0;0
claude;1;0;0;0;2;0
btlvmedia;0;3;0;0;0;0
bogdanov;0;0;0;1;2;0
body;2;1;0;0;0;0
behind;0;0;0;0;1;2
aventure;0;2;1;0;0;0
autorité;1;0;0;1;1;0
atterrissage;2;0;0;1;0;0
assurer;1;0;1;1;0;0
artificiel;0;0;3;0;0;0
archeologia;0;0;0;0;0;3
ancient;0;0;0;3;0;0
amzn;0;3;0;0;0;0
action;1;0;2;0;0;0
accident;3;0;0;0;0;0
abduction;1;0;0;1;1;0
41z;0;3;0;0;0;0
38z;0;2;0;0;1;0
37z;0;3;0;0;0;0
23z;0;2;0;0;1;0
21z;0;3;0;0;0;0
12z;0;3;0;0;0;0
06z;0;3;0;0;0;0
04z;0;3;0;0;0;0
