"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"fatou";-0,0941;-1,1988;-2,4924;-4,0048;-0,0365;-0,0337;-1,2905;-2,3629;-0,8851;41,2823;-1,151;-0,0337;-0,4433;-0,014;-0,7229;-2,7999;-1,1278;-0,2181;-0,1405;-0,5585;-2,5044;-2,6359;-0,0435;-0,0182
"bruno";-0,025;0,2844;12,7931;-0,5072;-0,0097;-0,0089;-0,3426;-0,2301;-0,235;-3,272;-0,3056;-0,0089;-0,1177;-0,0037;-0,1919;0,6503;-0,2994;-0,0579;-0,0373;-0,1483;-0,6649;-0,6998;-0,0116;-0,0048
"françois";-0,0405;3,0253;-0,52;-0,582;-0,0157;-0,0145;-0,1926;-0,4815;-0,3806;-5,2991;0,9982;-0,0145;-0,1906;-0,006;-0,3108;0,9104;-0,4849;-0,0938;-0,0604;-0,2402;-1,0768;8,3168;-0,0187;-0,0078
"concours";-0,0131;0,4966;-0,3465;-0,5568;-0,0051;-0,0047;1,2229;0,2752;-0,1231;-0,5097;0,5111;-0,0047;-0,0616;-0,002;-0,1005;0,2277;0,5185;2,6764;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"colocataire";-0,0667;-0,8494;-1,7659;-2,8374;-0,0259;-0,0239;-0,9143;-1,6741;-0,6271;27,1168;-0,8155;-0,0239;-0,3141;-0,0099;-0,5122;-1,9838;-0,799;-0,1545;-0,0996;-0,3957;-1,7744;-1,8676;-0,0308;1,5329
"parisien";-0,0119;-0,1515;0,2875;0,5189;-0,0046;-0,0043;0,5043;1,6076;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;0,7414;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"raven";-0,1622;-2,0663;-4,2958;-6,9029;-0,0629;-0,058;-2,2242;-4,0727;-1,5255;71,2296;-1,9837;-0,058;-0,764;-0,0242;-1,2459;-4,8259;-1,9438;-0,3759;-0,2422;-0,9627;-4,3166;-4,5433;-0,075;-0,0314
"provoquer";-0,1048;-0,7191;-2,7768;-2,6116;1,0489;-0,0375;-1,4378;-1,2042;-0,9861;32,2146;-1,2823;-0,0375;-0,1621;-0,0156;-0,8054;-2,1901;-1,2565;-0,243;-0,1566;-0,6223;-2,7903;-2,9368;-0,0485;-0,0203
"système";-0,0202;-0,2576;-0,5356;0,2423;-0,0078;-0,0072;-0,2773;1,0036;-0,1902;-2,6485;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,2136;-0,2424;-0,0469;-0,0302;-0,12;8,7773;-0,5665;-0,0094;-0,0039
"brigitte";-0,0167;-0,2122;16,1939;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"adolescent";-0,0321;-0,4093;-0,8509;-0,7296;-0,0125;-0,0115;-0,4406;-0,3407;-0,3022;8,3377;-0,3929;-0,0115;-0,1513;-0,0048;0,363;-0,9559;-0,385;-0,0745;-0,048;-0,1907;-0,855;-0,4009;-0,0149;-0,0062
"oise";-0,0178;-0,2273;17,3524;-0,7593;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"monter";-0,0143;2,1545;-0,378;-0,6074;-0,0055;-0,0051;0,4403;0,2504;-0,1343;-1,8693;0,4801;-0,0051;-0,0672;-0,0021;0,6514;-0,4247;-0,1711;-0,0331;-0,0213;0,7515;-0,3799;2,0428;-0,0066;-0,0028
"membre";-0,05;-0,6369;22,1297;-0,2987;-0,0194;-0,0179;-0,6855;0,5168;-0,4702;-5,2649;0,7963;-0,0179;-0,2355;-0,0075;-0,384;-1,4874;0,4034;-0,1159;-0,0747;-0,2967;-1,3304;-1,4003;-0,0231;-0,0097
"inédit";-0,0226;-0,288;-0,5987;12,5105;-0,0088;-0,0081;-0,31;-0,5676;0,4122;-2,9602;0,3271;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;-0,1342;-0,6016;-0,2325;-0,0105;-0,0044
"direct";-0,0226;-0,288;-0,5987;0,4574;-0,0088;-0,0081;4,3538;-0,5676;-0,2126;-2,9602;1,6331;-0,0081;-0,1065;-0,0034;-0,1736;0,7394;-0,2709;-0,0524;-0,0338;-0,1342;-0,2146;0,7923;-0,0105;-0,0044
"air";-0,0119;0,5308;-0,315;-0,1566;-0,0046;-0,0043;0,5043;-0,2987;-0,1119;-1,5577;2,4447;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;0,286;1,4875;-0,0055;-0,0023
"philippe";-0,0214;0,3312;0,4413;0,2188;-0,0083;-0,0077;0,8511;4,0287;-0,2014;-2,8043;0,344;-0,0077;-0,1009;-0,0032;-0,1645;-0,2342;-0,2566;-0,0496;-0,032;-0,1271;-0,5699;0,4114;-0,0099;-0,0042
"changer";-0,0178;-0,2273;-0,4726;1,1299;-0,0069;-0,0064;3,8288;0,1914;-0,1678;-1,4632;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;0,6647;0,5455;-0,1581;-0,0082;-0,0035
"actualité";-0,0393;1,5934;-0,2286;-0,3001;-0,0152;-0,0141;0,4625;2,282;0,242;-5,1432;1,6497;-0,0141;0,4599;-0,0059;-0,3017;3,1309;-0,4706;-0,091;-0,0587;-0,2331;-1,0451;-1,1;-0,0182;-0,0076
"m6";-0,0238;-0,3031;0,3842;-1,0126;-0,0092;-0,0085;13,8867;-0,5975;-0,2238;-3,1161;-0,291;-0,0085;-0,1121;-0,0035;4,3385;-0,7079;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;-0,6665;-0,011;-0,0046
"mois";-0,0202;0,3492;-0,5356;0,9642;-0,0078;-0,0072;0,892;0,504;-0,1902;-2,6485;6,2239;-0,0072;-0,0953;-0,003;-0,1554;-0,2136;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"naître";-0,1084;-1,3813;-2,8717;-1,6414;-0,042;-0,0388;-1,4869;-0,3644;-1,0198;31,043;-0,7121;-0,0388;-0,5107;-0,0162;-0,8329;-3,226;-1,2994;-0,2513;-0,1619;-0,6435;-2,8856;-3,0371;-0,0501;-0,021
"enquête";-0,0428;0,9035;-1,1347;0,2442;-0,0166;-0,0153;2,0076;-0,2455;0,2185;-4,3921;3,8284;-0,0153;-0,2018;-0,0064;0,2747;-0,6662;-0,5135;1,6623;-0,064;-0,2543;0,6109;0,9098;-0,0198;-0,0083
"entretien";-0,0167;0,4129;-0,4411;-0,7087;-0,0065;-0,006;8,0894;1,2115;-0,1566;-2,1809;1,1197;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"nouvelle";-0,0297;-0,379;-0,3281;0,5327;-0,0115;-0,0106;3,6213;0,6396;0,3234;-1,0551;-0,3638;-0,0106;-0,1401;-0,0044;0,3882;-0,3903;-0,3565;-0,0689;-0,0444;-0,1766;-0,3304;0,553;-0,0138;-0,0058
"mettre";0,954;0,7393;-1,3556;1,788;-0,0198;-0,0183;1,1372;0,8104;3,1412;-6,7033;0,775;-0,0183;0,9788;-0,0076;0,2251;-0,8547;-0,6134;-0,1186;-0,0764;-0,3038;-0,3875;0,6799;-0,0237;-0,0099
"jeune";-0,1108;0,4026;-2,9349;-0,2575;-0,043;-0,0397;0,8902;4,4524;0,3742;-0,5415;-0,3927;-0,0397;-0,1772;-0,0165;0,5147;-1,2172;-1,328;4,5501;-0,1655;-0,6577;-2,9491;0,8306;2,2097;-0,0215
"construire";-0,0202;-0,2576;-0,5356;0,9642;-0,0078;-0,0072;-0,2773;0,504;-0,1902;-2,6485;-0,2474;-0,0072;0,7056;-0,003;-0,1554;-0,6017;-0,2424;-0,0469;-0,0302;0,6171;6,2264;-0,5665;-0,0094;-0,0039
"réal";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;12,4615;-0,006;-0,0025
"émission";-0,1239;0,3189;-3,2828;-0,5528;-0,0481;5,5159;19,3228;1,0727;-1,1658;-14,5731;-0,2588;-0,0444;-0,5838;-0,0185;-0,1995;0,9481;-1,4854;0,3153;-0,1851;-0,7357;-2,3494;6,974;-0,0573;-0,024
"coeur";-0,0202;0,3492;-0,5356;0,5441;-0,0078;-0,0072;-0,2773;1,6381;-0,1902;-1,7274;0,3623;-0,0072;2,9063;-0,003;0,5218;0,4106;-0,2424;0,9901;-0,0302;-0,12;-0,5382;-0,5665;-0,0094;-0,0039
"claude";-0,0321;1,195;8,1379;-0,7296;-0,0125;-0,0115;0,1956;1,5154;-0,3022;-3,1049;0,2252;-0,0115;-0,1513;-0,0048;-0,2468;-0,9559;-0,385;-0,0745;-0,048;-0,1907;-0,855;0,2199;-0,0149;-0,0062
"présidentiel";-0,0167;1,958;0,1953;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;1,1197;-0,006;-0,0784;-0,0025;-0,1279;5,5674;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"photo";-0,0143;0,4658;-0,378;-0,6074;-0,0055;-0,0051;2,0678;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;0,2049;-0,1711;1,1346;-0,0213;-0,0847;0,6892;2,0428;-0,0066;-0,0028
"boulot";-0,0679;-0,8646;-1,7974;-2,8881;-0,0263;-0,0243;-0,4274;-1,7041;-0,6383;27,6324;-0,8301;-0,0243;-0,3197;-0,0101;-0,5213;-2,0192;-0,8133;-0,1573;-0,1014;-0,4028;-1,8061;-1,901;-0,0314;-0,0132
"transformer";-0,0178;-0,2273;-0,4726;1,7279;-0,0069;-0,0064;0,3658;0,1914;2,2273;-2,3368;-0,2182;-0,0064;0,7546;-0,0027;0,5676;-0,1741;-0,2138;1,0418;-0,0267;-0,1059;-0,4749;-0,1581;-0,0082;-0,0035
"frontière";-0,0155;7,109;-0,4096;-0,6581;-0,006;-0,0055;0,413;-0,3883;-0,1455;-2,0251;0,4521;-0,0055;-0,0728;-0,0023;-0,1188;1,121;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;0,1999;-0,0071;-0,003
"candidat";-0,019;1,793;-0,5041;-0,81;-0,0074;-0,0068;0,9361;-0,4779;-0,179;-1,5946;0,382;-0,0068;-0,0897;-0,0028;-0,1462;6,1286;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"alien";1,4246;-0,2122;-0,4411;-0,2723;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;0,7818;-0,0025;2,5606;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;5,9212;-0,4665;-0,0077;-0,0032
"jean";-0,1048;5,0356;18,5037;0,4268;-0,0406;-0,0375;-0,2278;0,6392;-0,9861;-13,7337;1,1526;-0,0375;-0,4938;-0,0156;-0,8054;-0,5157;-1,2565;-0,243;-0,1566;-0,6223;-2,7903;-0,2808;-0,0485;-0,0203
"proposer";-0,0274;-0,3486;-0,7248;1,465;-0,0106;-0,0098;-0,3753;5,0658;0,3495;-2,545;-0,3347;-0,0098;-0,1289;-0,0041;0,416;0,2621;-0,328;-0,0634;-0,0409;-0,1624;-0,7283;0,6216;-0,0127;-0,0053
"fête";-0,0119;-0,1515;-0,315;-0,1566;-0,0046;-0,0043;0,5043;6,2464;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"vérité";-0,0131;0,4966;-0,3465;-0,1839;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;1,1711;1,3565;0,7858;0,7488;2,193;-0,006;-0,0025
"manquer";-0,1036;-1,3205;-2,7452;-3,3394;-0,0402;-0,0371;-1,4214;-0,514;-0,9749;34,5397;-1,2677;-0,0371;-0,4882;-0,0155;-0,7962;-3,084;-1,2422;-0,2402;-0,1548;-0,6152;-2,7585;-2,0023;-0,0479;-0,0201
"bande";-0,0202;-0,2576;-0,1778;-0,3689;-0,0078;-0,0072;0,3261;5,2775;0,4502;-2,6485;0,3623;-0,0072;-0,0953;-0,003;0,5218;-0,2136;-0,2424;-0,0469;-0,0302;-0,12;-0,5382;0,4429;-0,0094;-0,0039
"humanité";-0,0583;-0,7431;-1,5449;9,5635;1,2946;-0,0209;-0,7999;-1,4647;-0,5487;-7,6398;0,316;-0,0209;-0,2748;-0,0087;-0,4481;-1,7355;-0,6991;-0,1352;1,7664;0,7284;9,5635;-1,6339;-0,027;-0,0113
"gouvernement";1,1791;0,676;-0,3281;0,2764;-0,0115;-0,0106;0,2153;-0,7469;-0,2798;-3,8956;-0,3638;-0,0106;-0,1401;-0,0044;-0,2285;0,8956;0,2519;-0,0689;-0,0444;2,1337;4,526;-0,8332;-0,0138;-0,0058
"entrepreneur";-0,0131;-0,1667;12,7199;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"exister";-0,0214;0,3312;-0,1952;0,2188;-0,0083;-0,0077;0,3085;-0,5377;-0,2014;-2,8043;-0,2619;-0,0077;-0,1009;-0,0032;1,2748;0,7896;-0,2566;-0,0496;-0,032;1,4755;2,974;-0,5998;-0,0099;-0,0042
"hugues";-0,0167;-0,2122;16,1939;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"voisin";-0,0143;-0,1819;-0,378;-0,2123;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,0784;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;1,1346;-0,0213;-0,0847;-0,3799;7,9404;-0,0066;-0,0028
"peret";-0,0119;-0,1515;-0,315;9,5927;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"actuel";-0,0178;0,3899;-0,4726;0,6503;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;0,4034;-0,0064;-0,0841;-0,0027;-0,1371;-0,1741;-0,2138;-0,0414;-0,0267;0,6647;5,618;-0,4998;-0,0082;-0,0035
"retour";-0,0607;1,0134;0,3166;-0,2975;-0,0235;-0,0217;9,5875;-0,4784;-0,2031;-7,952;2,1942;-0,0217;-0,286;-0,0091;-0,4664;2,7766;-0,2954;0,5579;-0,0907;-0,3604;-1,6158;-0,9953;-0,0281;-0,0118
"valentin";-0,0226;-0,288;-0,5987;-0,9619;-0,0088;-0,0081;-0,31;0,8917;-0,2126;-2,9602;0,8919;-0,0081;-0,1065;-0,0034;-0,1736;11,6088;-0,2709;-0,0524;-0,0338;-0,1342;-0,6016;-0,6332;-0,0105;-0,0044
"cnews";-0,0286;-0,3638;12,8789;-1,2152;-0,0111;-0,0102;-0,3916;-0,717;-0,2686;-3,7397;-0,3493;-0,0102;-0,1345;-0,0043;-0,2194;3,487;-0,3422;-0,0662;-0,0426;-0,1695;-0,7599;-0,7999;-0,0132;-0,0055
"groupe";-0,0274;0,2581;-0,7248;4,1235;-0,0106;-0,0098;-0,3753;3,2698;-0,2574;-3,5837;-0,3347;-0,0098;0,5904;-0,0041;-0,2102;0,2621;-0,328;-0,0634;-0,0409;-0,1624;-0,2905;-0,3139;-0,0127;-0,0053
"entier";-0,0274;-0,3486;-0,7248;-1,1645;-0,0106;-0,0098;-0,3753;-0,6871;0,3495;-3,5837;-0,3347;-0,0098;2,5153;-0,0041;-0,2102;-0,8142;-0,328;-0,0634;-0,0409;3,3352;10,516;-0,3139;-0,0127;-0,0053
"langlois";-0,0167;-0,2122;16,1939;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"bill";-0,0226;-0,288;-0,5987;18,2385;-0,0088;-0,0081;-0,31;-0,5676;-0,2126;-2,9602;-0,2765;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;-0,1342;-0,6016;-0,6332;-0,0105;-0,0044
"frédéric";-0,0297;8,3607;-0,7878;-0,6538;-0,0115;-0,0106;-0,4079;1,0939;-0,2798;-3,8956;-0,3638;-0,0106;-0,1401;-0,0044;-0,2285;4,1584;-0,3565;-0,0689;-0,0444;-0,1766;-0,7916;-0,3568;-0,0138;-0,0058
"boucher";-0,0119;-0,1515;11,5624;-0,5062;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"figure";-0,1025;-1,3053;-2,7136;-3,2932;-0,0397;-0,0367;-1,405;-2,5726;-0,9637;35,5491;-1,2531;-0,0367;-0,4826;-0,0153;-0,787;-2,1279;-1,2279;-0,2374;-0,153;0,3928;-1,8502;-2,8699;-0,0474;-0,0199
"haut";-0,0274;-0,3486;10,5431;-0,5796;-0,0106;-0,0098;0,2376;-0,6871;-0,2574;-2,545;1,4132;-0,0098;-0,1289;-0,0041;-0,2102;0,2621;-0,328;0,8669;-0,0409;-0,1624;-0,7283;-0,7665;-0,0127;-0,0053
"antoine";-0,0321;-0,4093;-0,8509;0,2344;-0,0125;-0,0115;-0,4406;0,2647;-0,3022;-4,2074;-0,3929;-0,0115;-0,1513;-0,0048;-0,2468;18,0106;-0,385;-0,0745;-0,048;-0,1907;-0,855;-0,4009;-0,0149;-0,0062
"rapport";-0,0131;-0,1667;-0,3465;-0,1839;-0,0051;-0,0047;0,4705;0,7876;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;1,3094;-0,1568;-0,0303;-0,0195;-0,0777;2,2697;-0,3665;-0,006;-0,0025
"réponse";-0,0178;-0,2273;-0,4726;0,2983;-0,0069;-0,0064;-0,2447;0,1914;-0,1678;-2,3368;4,0589;-0,0064;-0,0841;-0,0027;-0,1371;0,9693;-0,2138;-0,0414;-0,0267;-0,1059;0,5455;0,5156;-0,0082;-0,0035
"oeuf";-0,0119;-0,1515;-0,315;0,5189;-0,0046;-0,0043;-0,1631;1,6076;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;3,4969;-0,3332;-0,0055;-0,0023
"apporter";-0,0131;1,279;-0,3465;-0,1839;-0,0051;-0,0047;-0,1794;-0,3285;0,6077;-1,7135;-0,16;-0,0047;-0,0616;-0,002;0,6849;-0,3893;-0,1568;1,1711;-0,0195;0,7858;2,2697;-0,3665;-0,006;-0,0025
"place";-0,0143;0,4658;-0,378;0,8613;-0,0055;-0,0051;0,4403;-0,3584;1,4438;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;0,2049;-0,1711;1,1346;-0,0213;-0,0847;0,2343;0,6565;-0,0066;-0,0028
"gotham";-0,0965;-1,2293;-2,5556;-4,1063;-0,0374;-0,0345;-1,3232;-2,4228;-0,9076;42,3308;-1,1801;-0,0345;-0,4545;-0,0144;-0,7412;-2,8709;-1,1564;-0,2236;-0,1441;-0,5727;-2,5679;-2,7028;-0,0446;-0,0187
"animation";-0,0977;-1,2445;-2,5872;-4,1571;-0,0379;-0,035;-1,3396;-2,4528;-0,9188;40,569;-1,1947;-0,035;-0,4601;-0,0146;-0,3112;-2,9064;-1,1707;-0,2264;-0,1459;-0,5798;-2,5997;-2,7362;-0,0452;-0,0189
"république";-0,0119;4,9906;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;0,3034;-0,1119;-1,5577;0,5457;-0,0043;-0,056;-0,0018;-0,0914;1,4223;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"chanteur";-0,019;-0,2425;-0,5041;-0,3359;-0,0074;-0,0068;2,6309;-0,1476;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;3,5579;1,4981;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,1759;-0,0088;2,0727
"espoir";-0,0131;-0,1667;-0,3465;0,462;-0,0051;-0,0047;-0,1794;-0,3285;8,6973;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;0,7151;-0,006;-0,0025
"didier";-0,0226;-0,288;-0,213;8,3189;-0,0088;-0,0081;-0,31;0,8917;-0,2126;-2,9602;0,3271;-0,0081;-0,1065;-0,0034;-0,1736;-0,6725;-0,2709;-0,0524;-0,0338;-0,1342;-0,6016;-0,2325;-0,0105;-0,0044
"récupérer";-0,0131;-0,1667;-0,3465;-0,1839;-0,0051;-0,0047;-0,1794;0,2752;0,6077;-1,7135;2,3171;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;3,1605;-0,006;-0,0025
"départ";-0,0607;-0,7735;-1,608;-1,1545;-0,0235;-0,0217;0,2476;-1,5245;-0,5711;-7,952;-0,3047;-0,0217;-0,286;-0,0091;-0,4664;-1,079;53,7238;-0,1407;-0,0907;-0,3604;-1,6158;-0,3239;-0,0281;-0,0118
"curieux";-0,0417;-0,5306;-1,1032;-1,0457;-0,0162;-0,0149;-0,5712;1,0986;-0,3918;7,0414;0,4932;-0,0149;-0,1962;-0,0062;-0,32;-1,2393;-0,4992;-0,0965;-0,0622;-0,2472;-1,1085;-0,5876;-0,0193;-0,0081
"patrick";-0,0178;-0,2273;-0,4726;-0,3037;-0,0069;-0,0064;0,3658;0,5803;-0,1678;-2,3368;1,0669;-0,0064;1,8125;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;4,3486;-0,0082;-0,0035
"réussir";-0,0119;-0,1515;-0,315;-0,1566;-0,0046;-0,0043;0,5043;2,5305;-0,1119;-1,5577;0,5457;-0,0043;0,9171;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,7816;-0,0055;-0,0023
"décontraction";-0,0965;-1,2293;-2,5556;-4,1063;-0,0374;-0,0345;-1,3232;-2,4228;-0,9076;42,3308;-1,1801;-0,0345;-0,4545;-0,0144;-0,7412;-2,8709;-1,1564;-0,2236;-0,1441;-0,5727;-2,5679;-2,7028;-0,0446;-0,0187
"bellver";-0,0571;-0,7279;-1,5133;-2,4316;-0,0222;-0,0204;-0,7836;-1,4347;-0,5374;-7,4837;-0,6989;-0,0204;-0,2691;-0,0085;-0,4389;53,3526;-0,6848;-0,1324;-0,0853;-0,3391;-1,5207;-1,6005;-0,0264;-0,0111
"lemercier";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;0,2752;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;10,3161;-0,006;-0,0025
"alain";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;2,3576;2,6349;-1,7135;2,3171;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;0,2441;-0,006;-0,0025
"samedi";-0,0131;2,2684;0,2598;-0,1839;-0,0051;-0,0047;0,4705;-0,3285;-0,1231;-1,7135;1,3104;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;1,3732;-0,006;-0,0025
"phénomène";-0,044;-0,561;-0,5879;2,803;-0,0171;-0,0158;-0,6039;-0,5449;0,2113;-5,7671;-0,1841;-0,0158;-0,2074;-0,0066;0,7458;-0,6926;-0,5277;-0,1021;-0,0658;-0,2614;6,1531;1,2838;-0,0204;-0,0085
"catastrophe";-0,0155;-0,197;-0,4096;1,3343;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-1,2048;3,1815;-0,0055;0,8113;-0,0023;0,621;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;0,213;0,1999;-0,0071;-0,003
"endroit";3,1829;-0,2122;-0,4411;-0,2723;-0,0065;-0,006;-0,2284;0,2089;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;0,5932;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;1,8614;2,6051;-0,0077;-0,0032
"péril";-0,1239;-1,5791;-3,2828;-5,275;-0,0481;-0,0444;-1,6997;-3,1123;-1,1658;54,4004;-1,516;-0,0444;-0,5838;-0,0185;-0,9521;-3,6879;-1,4854;-0,2873;-0,1851;-0,7357;-3,2987;-3,4719;-0,0573;-0,024
"lisa";-0,0119;-0,1515;-0,315;0,5189;-0,0046;-0,0043;-0,1631;6,2464;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,2711;-0,0055;-0,0023
"programme";-0,0178;0,3899;-0,1444;0,2983;-0,0069;-0,0064;2,7431;1,1359;-0,1678;-2,3368;0,4034;-0,0064;-0,0841;-0,0027;0,5676;-0,1741;0,4102;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"île";-0,1048;-1,3357;-2,7768;-2,0144;-0,0406;-0,0375;-1,4378;-0,8081;-0,9861;30,8934;-1,2823;-0,0375;-0,4938;-0,0156;-0,8054;-3,1195;-1,2565;-0,243;-0,1566;-0,2336;-1,3174;-2,9368;-0,0485;-0,0203
"prochain";-0,0143;2,1545;-0,378;-0,2123;-0,0055;-0,0051;2,0678;-0,3584;-0,1343;-1,8693;0,4801;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;0,2343;1,2722;-0,0066;-0,0028
"enfant";2,0015;-0,8342;-1,7343;-0,581;-0,0254;-0,0234;1,2883;8,1057;0,3877;-8,5766;2,6774;-0,0234;1,4745;-0,0098;0,4976;-1,9483;-0,7848;-0,1518;-0,0978;0,2281;-1,7427;2,1919;1,1718;-0,0127
