"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"aventure";-0,2971;-2,7943;-3,8064;-9,3403;-0,0977;-0,0675;-3,852;-4,0138;-2,6294;78,5408;-0,7941;-0,0627;-1,127;-0,0543;-0,4798;-5,4263;-2,153;-0,6635;-0,3771;-1,2286;-6,2304;-3,1365;-0,1182;-0,0663
"étranger";-0,0185;0,4805;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;-0,1959;-0,0039;0,8252;-0,0034;0,602;2,3106;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;1,2368;-0,0074;-0,0041
"débarquer";-0,0304;-0,2854;-0,3888;0,4654;-0,01;-0,0069;0,2249;-0,2791;5,9442;-1,4262;-0,3206;-0,0064;-0,1151;-0,0055;0,4254;-0,1883;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;0,7288;-0,0121;-0,0068
"43";-0,032;0,8322;0,2137;-0,2044;-0,0105;-0,0073;5,8101;-0,7536;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;2,8942;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,7208;-0,0127;-0,0072
"parent";-0,1907;-1,7932;-2,4426;-2,108;-0,0627;-0,0433;-0,723;1,7257;-0,5832;24,2697;-0,7874;-0,0402;-0,7232;-0,0348;-0,6826;-2,5129;-1,3817;-0,4258;-0,242;-0,7885;-3,9981;-3,2359;-0,0759;-0,0426
"jt";-0,0337;-0,3171;4,5558;-1,06;-0,0111;-0,0077;4,5233;-0,7933;-0,2984;-2,5296;4,0016;-0,0071;-0,1279;-0,0062;-0,2272;-0,6158;-0,2444;-0,0753;-0,0428;-0,1394;-0,7071;-0,7588;-0,0134;-0,0075
"je";-0,032;-0,3013;-0,4104;-1,007;-0,0105;-0,0073;0,2106;1,6822;2,4753;-2,4031;6,4669;-0,0068;-0,1215;-0,0059;-0,2158;-0,585;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,2839;-0,0127;-0,0072
"lopez";-0,027;-0,2537;16,3713;-0,848;-0,0089;-0,0061;-0,3497;-0,6346;-0,2387;-2,0236;0,8741;-0,0057;-0,1023;-0,0049;-0,1818;-0,4927;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"rugby";-0,0219;-0,2061;12,6104;0,3468;-0,0072;-0,005;-0,2841;-0,5156;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,4932;-0,0087;-0,0049
"tour";-0,0253;1,0039;-0,324;-0,3256;-0,0083;-0,0057;-0,3279;-0,2085;0,395;-1,1138;-0,2672;-0,0053;-0,0959;-0,0046;1,2519;-0,1392;-0,1833;-0,0565;-0,0321;-0,1046;0,4817;1,501;-0,0101;-0,0056
"tous";-0,2566;-1,0587;-1,2249;-1,5039;-0,0844;-0,0583;-1,7286;-0,2656;2,2479;14,4908;-0,5767;2,1561;-0,2101;-0,0469;-1,0264;-1,0074;-1,8591;0,4225;-0,3256;-1,0609;-2,7273;-1,5918;-0,1021;-0,0573
"capable";-0,0202;-0,1903;-0,2592;-0,2281;-0,0067;-0,0046;-0,2623;-0,476;0,4713;-0,4173;-0,2137;-0,0043;-0,0767;-0,0037;1,4315;-0,3695;-0,1466;1,0052;-0,0257;-0,0837;2,8402;-0,4552;-0,0081;-0,0045
"côté";1,1132;-0,2342;-1,704;-0,5456;-0,0655;-0,0453;-2,5814;-2,1926;0,2464;23,1073;-1,3291;-0,042;-0,3154;-0,0364;-0,7253;-3,6364;-0,8021;-0,4447;-0,2527;-0,8234;-2,3909;-1,1955;-0,0792;-0,0445
"ex_membre";-0,0185;-0,1744;14,4631;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"lorsque";-0,1637;-1,5391;-2,0965;-4,0105;-0,0538;-0,0372;-2,1216;-2,8376;0,3816;34,955;-1,7289;-0,0345;-0,2332;-0,0299;-0,5494;-2,9887;-1,1859;-0,3655;-0,2077;-0,6767;-1,7999;-1,0769;-0,0651;-0,0365
"dessin";-0,0169;-0,1586;-0,216;-0,53;-0,0055;-0,0038;-0,2186;0,2227;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;1,4231;4,2733;-0,0067;-0,0038
"mars";-0,0202;-0,1903;0,3473;1,3943;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-0,8138;0,4104;-0,0043;-0,0767;-0,0037;-0,1363;0,707;-0,1466;-0,0452;-0,0257;0,7564;-0,4242;0,5761;-0,0081;-0,0045
"quatre";-0,0438;-0,4123;-0,5616;9,9361;-0,0144;-0,01;-0,5684;-0,4889;-0,388;-2,2978;-0,4632;-0,0093;-0,1663;-0,008;0,8407;-0,3366;-0,3177;0,695;-0,0556;1,1937;-0,4133;-0,9864;-0,0174;-0,0098
"par";-0,2704;-0,8464;-4,1311;0,3196;1,0271;-0,1549;-3,6477;4,4626;-0,7041;-1,0198;0,7065;-0,1439;2,1532;1,4782;1,7339;-1,5153;-0,8937;0,5691;-0,8649;0,3362;0,6481;1,3718;0,333;0,5293
"pas";-0,1829;-3,8859;-0,3579;-4,5661;-0,1745;-0,1206;-1,0287;-0,2852;-0,5783;25,999;0,4158;1,5609;-0,4883;-0,0969;-0,2384;-2,8145;-3,8455;-0,6113;-0,6735;-0,9136;-1,9084;-1,5082;-0,2112;-0,1185
"tout";-0,2042;-0,4367;-1,7595;0,5035;-0,0671;-0,0464;-0,3452;7,4645;0,9354;-12,3762;0,9401;-0,0431;0,991;-0,0373;3,503;-1,1128;-0,2466;-0,456;-0,2591;0,2395;0,3231;0,8709;-0,0813;-0,0456
"autour";-0,0489;3,3078;2,6292;0,9663;-0,0161;-0,0111;1,2863;0,3276;-0,4328;-3,6683;-0,1713;-0,0103;-0,1855;-0,0089;-0,3295;-0,893;-0,3543;-0,1092;-0,0621;-0,2022;-0,2204;-0,5382;-0,0195;-0,0109
"entourer";-0,0169;-0,1586;0,4069;-0,53;-0,0055;-0,0038;-0,2186;4,1681;-0,1492;-1,2647;2,2016;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"starfire";-0,2312;-2,1744;-2,962;-7,2682;-0,076;-0,0526;-2,9975;-5,4394;-2,0461;82,0505;-2,4426;-0,0488;-0,877;-0,0422;-1,5578;-4,2225;-1,6754;-0,5163;-0,2934;-0,9561;-4,8482;-5,2025;-0,092;-0,0516
"new_yorkais";-0,0725;-0,682;-0,929;-1,4609;-0,0238;-0,0165;-0,9401;-1,7059;-0,6417;-5,4399;-0,7661;-0,0153;-0,2751;-0,0132;-0,4886;-1,3243;63,978;-0,1619;-0,092;-0,2999;-1,5205;-1,6316;-0,0289;-0,0162
"4";-0,0219;-0,2061;-0,2808;-0,2596;-0,0072;-0,005;1,6321;0,5008;-0,194;0,3721;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;0,6534;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,1534;-0,0087;-0,0049
"mot";-0,0236;0,3977;-0,3024;-0,2921;-0,0078;-0,0054;-0,306;-0,1863;0,4181;-1,7706;3,8125;-0,005;-0,0895;-0,0043;1,3067;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,155;0,4823;-0,0094;-0,0053
"mon";-0,0304;0,8705;-0,3888;-0,954;-0,01;-0,0069;1,9919;0,3241;0,913;-2,2766;4,2912;-0,0064;-0,1151;-0,0055;1,1103;-0,5542;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;-0,6829;-0,0121;-0,0068
"luthor";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;6,5739;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"christine";-0,0202;-0,1903;15,7787;-0,636;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;-0,4242;-0,4552;-0,0081;-0,0045
"journée";-0,0202;-0,1903;-0,2592;-0,636;-0,0067;9,5732;0,3436;1,7907;-0,179;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;0,707;-0,1466;-0,0452;-0,0257;-0,0837;-0,4242;-0,1339;-0,0081;-0,0045
"titan";-0,1839;-1,7296;-2,3561;-5,7814;-0,0605;-0,0418;-2,3843;-4,3267;-1,6276;65,25;-1,943;-0,0388;-0,6976;-0,0336;-1,2392;-3,3588;-1,3327;-0,4107;-0,2334;-0,7605;-3,8565;-4,1382;-0,0732;-0,0411
"soudain";-0,0185;-0,1744;-0,2376;-0,1978;-0,0061;-0,0042;-0,2404;-0,4363;2,286;-1,3912;0,44;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;3,963;-0,0074;-0,0041
"gorg";-0,0236;-0,222;-0,3024;13,162;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"venir";-0,1502;-0,7772;-1,9235;3,015;-0,0494;-0,0341;-0,7408;-0,6973;2,5004;-5,9183;-0,5214;-0,0317;2,0002;-0,0274;0,3932;0,3886;-1,088;1,3756;2,9975;0,771;-0,3466;1,4721;-0,0597;-0,0335
"fils";0,9324;-0,5075;-0,6913;0,2929;-0,0177;-0,0123;1,1557;-1,2694;-0,4775;-4,0479;5,487;-0,0114;-0,2047;-0,0099;0,6995;-0,4601;1,2349;-0,1205;-0,0685;-0,2231;-1,1315;2,3946;-0,0215;-0,012
"citation";-0,0742;1,697;22,5699;-1,5055;-0,0244;-0,0169;2,9162;-1,7456;-0,6567;-5,5664;-0,7839;-0,0157;-0,2815;-0,0136;-0,5;0,4494;-0,5377;-0,1657;-0,0942;-0,3068;-1,5559;-1,6696;-0,0295;-0,0166
"pourquoi";-0,0253;-0,2378;0,2792;-0,3256;-0,0083;-0,0057;-0,3279;1,4414;-0,2238;-1,1138;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,1392;-0,1833;-0,0565;1,1473;-0,1046;1,5969;0,4427;-0,0101;-0,0056
"eliot";-0,0371;-0,3489;-0,4752;-1,166;-0,0122;-0,0084;-0,4809;-0,8727;-0,3283;-2,7827;-0,3919;-0,0078;-0,1407;-0,0068;-0,2499;-0,6774;-0,2688;-0,0828;-0,0471;-0,1534;-0,7778;23,7248;-0,0148;-0,0083
"film";-0,081;-0,7613;-1,037;1,7388;-0,0266;-0,0184;-1,0495;1,2639;-0,2884;-6,0727;-0,8552;-0,0171;-0,3071;-0,0148;0,8969;3,4918;-0,5866;-0,1808;-0,1027;-0,3347;-0,9921;3,9452;-0,0322;-0,0181
"important";-0,0236;0,3977;-0,3024;0,6738;-0,0078;-0,0054;0,2961;-0,1863;-0,2089;-1,7706;0,3597;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;2,495;0,4823;-0,0094;-0,0053
"emily";-0,027;-0,2537;-0,3456;12,9478;-0,0089;-0,0061;-0,3497;-0,6346;-0,2387;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;-0,1818;-0,1551;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"revenir";-0,0607;-0,5709;-0,3249;-1,1543;-0,02;-0,0138;0,587;1,0489;-0,1833;-4,554;-0,6413;-0,0128;-0,2303;-0,0111;0,6236;1,0144;-0,4399;-0,1356;-0,077;-0,251;3,4915;1,5597;-0,0242;-0,0136
"poilu";-0,0253;-0,2378;-0,324;12,0351;-0,0083;-0,0057;-0,3279;-0,595;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,1944;-0,0101;-0,0056
"révéler";-0,0287;-0,2696;0,2436;-0,3949;-0,0094;-0,0065;-0,3716;-0,255;-0,2537;-2,1501;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;-0,5235;-0,2077;0,8632;1,095;-0,1185;7,0076;0,3747;-0,0114;-0,0064
"public";-0,0354;2,2184;-0,4536;-0,5417;-0,0116;-0,008;3,3997;2,1207;0,289;-2,6561;0,6866;-0,0075;-0,1343;-0,0065;-0,2386;-0,6466;-0,2566;-0,0791;-0,0449;-0,1464;-0,2982;-0,7967;-0,0141;-0,0079
"à";2,6834;4,4438;-17,4079;1,3393;0,734;-0,4483;-1,8461;7,3553;3,9763;-3,862;0,3052;-0,4162;1,2344;0,7027;1,7227;-1,5435;-2,6673;2,5181;-0,3059;-1,6486;-1,8204;0,9625;2,0319;-0,4403
"agathe";-0,0202;-0,1903;15,7787;-0,636;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-1,5177;-0,2137;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;-0,0837;-0,4242;-0,4552;-0,0081;-0,0045
"des";-0,5621;-2,0814;1,5711;0,7217;1,1013;-0,4909;-1,3603;-1,2118;-1,034;-15,444;0,4567;-0,4558;-0,3797;0,2242;-3,4609;-4,9621;-8,3032;-1,1082;4,1601;27,1672;41,8207;0,4469;0,8754;-0,1554
"csa";-0,0236;-0,222;13,8593;-0,742;-0,0078;-0,0054;0,2961;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;0,2011;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"civilisation";-0,027;-0,2537;-0,3456;0,2492;-0,0089;-0,0061;-0,3497;-0,6346;0,3738;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;-0,1818;-0,4927;1,1465;-0,0602;-0,0342;2,7143;4,9973;-0,607;-0,0107;-0,006
"delage";-0,0219;-0,2061;17,0945;-0,689;-0,0072;-0,005;-0,2841;-0,5156;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,4932;-0,0087;-0,0049
"trois";-0,027;-0,2537;-0,3456;0,5584;-0,0089;-0,0061;-0,3497;0,3839;1,8099;-2,0236;2,4936;-0,0057;0,678;-0,0049;0,466;-0,4927;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;0,407;-0,0107;-0,006
"théâtre";-0,027;-0,2537;0,2606;-0,3599;-0,0089;-0,0061;1,3877;2,0121;-0,2387;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;-0,1818;-0,1551;-0,1955;0,8876;-0,0342;-0,1116;0,4447;-0,2159;-0,0107;1,861
"24";-0,0354;3,1298;1,1019;-0,5417;-0,0116;-0,008;3,3997;-0,833;-0,3134;-2,6561;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;2,6446;-0,2566;-0,0791;-0,0449;-0,1464;-0,7425;-0,7967;-0,0141;-0,0079
"25";-0,0337;3,235;0,2005;-0,2276;-0,0111;-0,0077;1,1415;0,2748;-0,2984;-2,5296;0,252;-0,0071;-0,1279;-0,0062;-0,2272;2,7651;-0,2444;-0,0753;-0,0428;-0,1394;-0,7071;-0,7588;-0,0134;-0,0075
"26";-0,0405;2,8488;0,9653;-1,2721;-0,0133;-0,0092;3,9488;-0,952;-0,3581;-3,0357;-0,4275;-0,0085;-0,1535;-0,0074;1,6345;2,3269;-0,2932;-0,0904;-0,0514;-0,1673;-0,8485;-0,9105;-0,0161;-0,009
"27";-0,0371;0,2579;0,5383;1,0006;-0,0122;-0,0084;2,431;-0,8727;-0,3283;-2,7827;0,2259;-0,0078;-0,1407;-0,0068;-0,2499;3,3217;-0,2688;-0,0828;-0,0471;-0,1534;-0,7778;-0,3563;-0,0148;-0,0083
"22";-0,0607;1,4086;16,7712;-0,6962;-0,02;-0,0138;0,587;-0,7803;-0,5372;-4,554;-0,6413;-0,0128;-0,2303;-0,0111;-0,409;1,4699;-0,4399;-0,1356;-0,077;-0,251;-1,2729;-1,3659;-0,0242;-0,0136
"23";-0,0675;-0,2385;15,5771;-0,8338;-0,0222;-0,0153;0,881;-0,9032;-0,5969;-5,0602;0,3174;-0,0142;-0,2559;-0,0123;-0,4545;3,5508;-0,4888;-0,1506;-0,0856;-0,2789;-1,4144;-1,5178;-0,0268;-0,0151
"28";-0,0388;2,9373;1,0081;-0,3026;-0,0128;-0,0088;2,3423;-0,9123;-0,3432;-2,9092;0,2142;-0,0082;-0,1471;-0,0071;-0,2613;3,1905;-0,281;-0,0866;-0,0492;-0,1604;-0,8132;-0,8726;-0,0154;-0,0087
"29";-0,0304;2,4727;0,2281;-0,4307;-0,01;-0,0069;2,8476;-0,714;-0,2686;-2,2766;0,2823;-0,0064;-0,1151;-0,0055;-0,2045;2,2191;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;-0,2607;-0,0121;-0,0068
"etienne";-0,0691;-0,6502;-0,8857;-1,3724;-0,0227;-0,0157;-0,8964;-1,6266;-0,6119;-5,1868;-0,7304;-0,0146;-0,2623;-0,0126;-0,4659;45,0784;-0,501;-0,1544;-0,0877;-0,2859;-1,4498;-1,5557;-0,0275;-0,0154
"robbie";-0,027;-0,2537;-0,3456;-0,3599;-0,0089;-0,0061;-0,3497;-0,2315;-0,2387;-2,0236;-0,285;-0,0057;5,5983;-0,0049;10,3151;-0,4927;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"porte";0,795;0,3161;8,7907;-1,0137;-0,025;-0,0173;-0,4622;0,2513;-0,6716;-5,693;0,568;-0,016;-0,2879;-0,0139;-0,5113;1,9767;-0,5499;-0,1695;-0,0963;-0,3138;-0,514;1,1054;-0,0302;-0,0169
"président";-0,0624;0,415;7,0048;-1,9613;-0,0205;-0,0142;0,2612;-0,2264;-0,5522;-4,6806;0,7327;-0,0132;-0,2367;-0,0114;-0,4204;5,418;-0,1391;-0,1393;-0,0792;-0,258;-0,6914;-0,7625;-0,0248;-0,0139
"troisième";-0,0337;0,7964;15,6365;-1,06;-0,0111;-0,0077;-0,4372;-0,7933;-0,2984;-2,5296;-0,3563;-0,0071;-0,1279;-0,0062;-0,2272;-0,6158;-0,2444;-0,0753;-0,0428;-0,1394;-0,7071;0,6354;-0,0134;-0,0075
"dont";-0,0472;-0,1341;-0,2195;-0,2247;-0,0155;-0,0107;-0,2237;1,5069;1,8568;-2,5218;0,5072;-0,01;-0,1791;-0,0086;0,2846;-0,8622;-0,3421;-0,1054;-0,0599;-0,1952;-0,4617;2,154;-0,0188;-0,0105
"donc";-0,0253;-0,2378;-0,324;2,341;-0,0083;-0,0057;0,2758;0,8624;-0,2238;-1,1138;-0,2672;-0,0053;0,7029;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;0,9035;-0,0101;-0,0056
"cirque";-0,1417;-1,3327;-1,092;-4,4544;-0,0466;-0,0322;-1,8371;-1,7209;-1,254;43,8588;-1,497;-0,0299;-0,5375;-0,0259;-0,9548;-2,5879;-1,0268;-0,3165;-0,1798;-0,586;-2,9713;-3,1884;-0,0564;-0,0316
"pari";-0,0472;1,7703;-0,2195;-0,818;-0,0155;-0,0107;2,6863;2,6751;-0,4178;-3,5418;-0,4988;-0,01;-0,1791;-0,0086;-0,3181;0,9164;-0,3421;0,6664;-0,0599;-0,1952;-0,99;-0,2357;-0,0188;1,6202
"part";-0,0287;0,335;0,2436;0,2239;-0,0094;-0,0065;-0,3716;-0,255;0,9548;-1,3209;0,2993;-0,0061;-0,1087;-0,0052;0,4449;-0,1714;-0,2077;-0,064;1,095;-0,1185;-0,601;1,9686;-0,0114;-0,0064
"john";-0,0219;0,4226;-0,2808;5,7948;-0,0072;-0,005;-0,2841;-0,5156;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;0,2203;-0,1588;0,9723;-0,0278;-0,0906;-0,4596;-0,1534;-0,0087;-0,0049
"gasnier";-0,081;-0,7613;-1,037;-2,5446;-0,0266;-0,0184;-1,0495;-1,9044;-0,7164;-6,0727;-0,8552;-0,0171;-0,3071;-0,0148;-0,5454;56,0118;-0,5866;-0,1808;-0,1027;-0,3347;-1,6974;-1,8214;-0,0322;-0,0181
"recevoir";-0,0422;-0,3964;-0,183;-0,3565;-0,0139;-0,0096;-0,5465;1,7376;0,2393;-3,1622;4,3711;-0,0089;-0,1599;-0,0077;-0,284;-0,3169;-0,3055;0,7102;-0,0535;0,4807;0,2275;0,4574;-0,0168;-0,0094
"relation";-0,0169;0,5145;-0,216;-0,1686;-0,0055;-0,0038;-0,2186;0,6674;0,5365;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;1,5831;0,2943;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,6959;-0,0067;-0,0038
"témoignage";-0,0287;-0,2696;0,7024;-0,3949;-0,0094;-0,0065;0,2403;3,4689;-0,2537;-2,1501;0,831;-0,0061;-0,1087;-0,0052;-0,1931;0,4866;-0,2077;0,8632;-0,0364;-0,1185;-0,601;-0,238;-0,0114;-0,0064
"express";-0,0169;-0,1586;-0,216;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;3,55;5,4363;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"expert";-0,0185;-0,1744;-0,2376;-0,1978;-0,0061;-0,0042;-0,2404;6,3624;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;0,228;0,2094;-0,0074;-0,0041
"point";-0,054;4,8822;0,3334;-0,5653;-0,0177;-0,0123;-0,6995;0,517;-0,4775;-4,0479;-0,5701;-0,0114;-0,2047;-0,0099;-0,3636;1,1909;-0,391;-0,1205;3,2802;-0,2231;-0,2691;1,3292;-0,0215;-0,012
"léo";-0,0455;-0,4282;-0,5832;-1,4311;-0,015;-0,0103;-0,5902;-1,071;-0,4029;14,2318;-0,481;-0,0096;0,484;-0,0083;-0,3067;-0,8314;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-1,0244;-0,0181;-0,0102
"secret";-0,054;-0,1669;-0,6913;0,811;-0,0177;-0,0123;0,3277;-0,3349;-0,4775;-4,0479;-0,5701;-0,0114;-0,2047;-0,0099;1,3108;-0,9854;0,2265;-0,1205;0,836;1,8488;2,5765;0,9038;-0,0215;-0,012
"cyborg";-0,0928;-0,8724;-1,1883;-2,9159;-0,0305;-0,0211;-1,2026;-2,1822;-0,8209;32,8941;-0,98;-0,0196;-0,3519;-0,0169;-0,625;-1,694;-0,6722;-0,2072;-0,1177;-0,3836;-1,9451;-2,0872;-0,0369;-0,0207
"puissant";-0,0202;-0,1903;-0,2592;0,3887;-0,0067;-0,0046;-0,2623;-0,476;-0,179;-0,4173;1,0886;-0,0043;-0,0767;-0,0037;-0,1363;-0,3695;-0,1466;-0,0452;-0,0257;1,8228;1,9556;-0,4552;-0,0081;-0,0045
"mener";-0,0287;-0,2696;-0,3672;0,5095;-0,0094;-0,0065;0,2403;1,2603;0,3542;-1,3209;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;-0,5235;-0,2077;-0,064;-0,0364;-0,1185;0,845;1,3174;-0,0114;-0,0064
"puis";-0,0253;-0,2378;0,2792;0,6129;-0,0083;-0,0057;0,2758;1,4414;-0,2238;-1,1138;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;2,2215;-0,0101;-0,0056
"moment";-0,0337;-0,3171;0,2005;-0,5041;-0,0111;-0,0077;0,1975;1,5888;0,8378;-2,5296;0,7191;-0,0071;-0,1279;-0,0062;-0,2272;0,8142;-0,2444;0,7981;-0,0428;0,5612;-0,7071;0,6354;-0,0134;-0,0075
"travers";-0,027;-0,2537;-0,3456;0,9885;-0,0089;-0,0061;-0,3497;-0,6346;-0,2387;-1,2168;3,5029;-0,0057;1,6505;-0,0049;-0,1818;-0,1551;-0,1955;0,8876;-0,0342;-0,1116;-0,1933;-0,2159;-0,0107;-0,006
"entre";-0,0675;0,3741;-0,8641;0,771;-0,0222;-0,0153;0,2286;-0,5089;0,4054;-3,8979;0,6649;-0,0142;-0,2559;-0,0123;1,0762;2,2927;-0,4888;0,533;-0,0856;-0,2789;-0,414;1,3363;-0,0268;-0,0151
"salvatore";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;0,198;13,6957;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"y";-0,1417;0,4494;-0,3833;-0,4421;-0,0466;-0,0322;1,2679;-0,2618;2,6727;-10,6307;0,6043;-0,0299;1,4566;-0,0259;-0,2003;1,2169;-1,0268;-0,3165;0,4697;0,8231;0,9229;0,7879;-0,0564;-0,0316
"délirant";-0,027;-0,2537;-0,3456;11,1811;-0,0089;-0,0061;-0,3497;-0,2315;-0,2387;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;0,466;-0,4927;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"source";0,6787;-3,2515;-8,5023;2,0261;-0,3376;2,6908;-7,8268;-9,7131;0,4035;6,6321;-1,5732;1,0541;1,4536;-0,1875;0,5149;-7,5154;4,6772;-0,2402;1,504;13,1395;4,0043;-6,5017;0,2149;0,3872
"ça";-0,0253;-0,2378;-0,324;0,6129;-0,0083;-0,0057;0,2758;1,4414;1,0481;-1,8971;0,9209;-0,0053;1,7043;-0,0046;0,4887;-0,4619;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"peu";1,0684;-0,3647;-0,1597;1,3841;-0,0128;-0,0088;1,6148;0,8676;0,2626;-1,9658;0,2142;-0,0082;-0,1471;-0,0071;-0,2613;0,3249;-0,281;-0,0866;-0,0492;-0,1604;-0,8132;0,2334;-0,0154;-0,0087
"depuis";0,7533;-0,793;-1,0803;-0,3187;-0,0277;-0,0192;-0,2575;-0,2557;-0,3071;-6,3258;2,4337;-0,0178;-0,3199;-0,0154;0,4303;0,3471;-0,2259;2,0324;0,6608;0,7231;4,7059;-0,41;-0,0336;-0,0188
"jimmy";-0,0185;-0,1744;14,4631;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
