"";"X.anneedediff_1995";"X.anneedediff_1996";"X.anneedediff_1997";"X.anneedediff_1998";"X.anneedediff_1999";"X.anneedediff_2000";"X.anneedediff_2001";"X.anneedediff_2002";"X.anneedediff_2004";"X.anneedediff_2005";"X.anneedediff_2006";"X.anneedediff_2007";"X.anneedediff_2008";"X.anneedediff_2009";"X.anneedediff_2010";"X.anneedediff_2011";"X.anneedediff_2012";"X.anneedediff_2013";"X.anneedediff_2014";"X.anneedediff_2015";"X.anneedediff_2016";"X.anneedediff_2017";"X.anneedediff_2018";"X.anneedediff_2019";"X.anneedediff_2020";"X.anneedediff_2021";"X.anneedediff_2022";"X.anneedediff_2023"
"57";-0,0176;-0,0071;-0,0371;-0,0275;-0,0504;-0,0233;-0,0783;-0,0063;-0,028;-0,134;-0,0702;-0,3333;-0,185;-0,0767;-0,1516;1,7424;-0,5236;-0,133;-0,2523;-0,1631;-0,181;-0,2119;0,826;-0,2299;0,411;0,7598;-1,0433;0,9414
"humanité";-0,0507;-0,0205;-0,1069;-0,0793;-0,1453;-0,0672;-0,2258;-0,0181;-0,0806;-0,3864;-0,2025;-0,9609;-0,5334;0,3991;-0,7616;10,3974;-0,4696;0,2319;0,3068;-0,4702;0,4773;0,3922;-1,7696;-0,6498;-0,615;0,3335;-0,2771;0,7501
"gouvernement";-0,0259;-0,0104;-0,0545;-0,0404;-0,0741;-0,0343;-0,1152;-0,0092;-0,0411;-0,1971;-0,1033;-0,4902;-0,2721;-0,1128;-0,7131;-0,3711;1,5991;-0,1955;-0,3711;-0,2399;0,339;-0,3116;0,873;-0,9274;0,2887;1,9313;-0,4658;0,5152
"plus";1,1024;-0,0815;0,2042;0,7848;0,4166;-0,2676;-0,8998;-0,0722;-0,3212;-0,2726;0,5506;-0,4352;0,677;-0,3977;0,9341;-0,672;-0,2729;0,3371;2,5843;-1,1436;0,2915;0,3231;-1,0727;-2,0958;-0,4615;-1,9072;-1,4455;7,3839
"entrepreneur";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;-0,2156;-0,1197;-0,0496;-0,3137;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;-0,1171;-0,1371;-0,3971;11,9607;-0,138;-0,67;-0,6751;-0,5678
"exister";-0,0186;-0,0075;-0,0393;-0,0291;-0,0534;-0,0247;-0,0829;-0,0067;-0,0296;-0,1419;-0,0744;-0,3529;-0,1959;-0,0812;-0,5134;0,3377;-0,5544;1,3947;-0,2672;-0,1727;-0,1916;-0,2244;0,7718;-0,6677;-0,2259;1,6409;-0,5327;1,3627
"hugues";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;-0,0578;-0,2745;-0,1524;-0,0632;-0,3993;-0,2078;-0,4312;-0,1095;-0,2078;-0,1343;-0,149;-0,1745;-0,5054;15,2243;-0,1757;-0,8527;-0,8592;-0,7226
"voisin";12,8254;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;0,3786;-0,1306;-0,0541;-0,3422;-0,1781;-0,3696;-0,0938;0,4731;-0,1151;-0,1277;-0,1496;0,1998;0,5897;-0,1506;-0,7309;-0,286;-0,6194
"peret";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;-0,2852;-0,1484;-0,308;-0,0782;-0,1484;-0,0959;-0,1064;-0,1246;-0,361;-0,3709;-0,1255;-0,609;-0,6137;9,5084
"ne";1,8639;0,5094;0,2409;-0,2353;-1,1421;-0,1812;-0,3751;0,5537;0,37;0,2692;-0,9196;0,2761;0,6096;-1,7374;0,3188;-1,5973;-2,9544;-1,4992;0,8152;-0,5775;-0,752;-0,8304;4,155;-3,594;-0,8449;1,3303;8,8353;-4,1417
"actuel";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;-0,1183;-0,062;-0,2941;-0,1632;-0,0677;-0,4278;-0,2226;-0,1392;0,6258;-0,2226;-0,1439;-0,1597;-0,187;-0,5415;-0,5564;0,4538;-0,4006;3,6105;0,6342
"retour";0,9416;-0,0213;-0,1113;-0,0825;1,3249;-0,0699;0,3788;-0,0189;-0,0839;0,219;3,9116;-1,0001;-0,5552;0,3858;1,3823;5,1864;-0,8944;-0,399;-0,7572;-0,4894;-0,543;-0,6358;-1,1075;-0,4082;0,3682;0,2943;-3,1309;0,9516
"valentin";-0,0197;-0,0079;-0,0414;-0,0307;-0,0563;-0,026;-0,0876;-0,007;-0,0313;-0,1498;-0,0785;-0,3725;-0,2068;-0,0857;-0,5419;-0,282;-0,5852;1,3515;-0,282;-0,1823;-0,2022;1,8067;-0,686;-0,7048;-0,2384;6,2896;-1,1661;-0,1938
"cnews";-0,0248;-0,01;-0,0523;-0,0388;-0,0712;-0,0329;-0,1106;-0,0089;-0,0395;-0,1892;-0,0992;-0,4705;-0,2612;-0,1083;-0,6845;-0,3563;-0,7392;-0,1877;-0,3563;-0,2303;-0,2555;-0,2992;0,2358;9,2755;-0,3012;1,5242;-1,473;-0,6336
"groupe";-0,0238;-0,0096;-0,0502;-0,0372;-0,0682;-0,0315;-0,106;-0,0085;-0,0378;-0,1813;-0,095;-0,1366;-0,2503;-0,1038;-0,2475;-0,3414;-0,7084;1,2015;0,2641;1,8762;0,3656;-0,2867;-0,8304;0,2425;0,3138;0,4502;-0,3978;0,9701
"entier";-0,0238;-0,0096;-0,0502;-0,0372;-0,0682;-0,0315;-0,106;-0,0085;-0,0378;0,4668;-0,095;-0,4509;0,3585;-0,1038;-0,656;0,7448;-0,2785;-0,1799;0,7448;-0,2207;-0,2448;-0,2867;0,2537;-0,8532;-0,2886;0,7598;-0,3978;1,9717
"langlois";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;-0,0578;-0,2745;-0,1524;-0,0632;-0,3993;-0,2078;-0,4312;-0,1095;-0,2078;-0,1343;-0,149;-0,1745;-0,5054;15,2243;-0,1757;-0,8527;-0,8592;-0,7226
"bill";-0,0197;-0,0079;2,3934;-0,0307;-0,0563;-0,026;-0,0876;-0,007;-0,0313;-0,1498;-0,0785;-0,3725;-0,2068;-0,0857;-0,5419;-0,282;-0,5852;-0,1486;-0,282;-0,1823;-0,2022;-0,2368;-0,686;0,3295;-0,2384;7,3889;-0,2726;-0,9808
"frédéric";-0,0259;-0,0104;-0,0545;-0,0404;-0,0741;-0,0343;-0,1152;-0,0092;-0,0411;-0,1971;-0,1033;-0,4902;0,332;0,6407;-0,7131;-0,3711;-0,77;-0,1955;0,2407;-0,2399;-0,2661;0,2907;-0,4019;-0,4182;7,7869;-0,4595;-1,5344;2,3362
"boucher";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;-0,2852;-0,1484;-0,308;-0,0782;-0,1484;-0,0959;-0,1064;-0,1246;10,9857;-0,3709;-0,1255;-0,609;-0,6137;-0,5161
"figure";-0,089;-0,0359;-0,1877;-0,1392;-0,2552;-0,1179;-0,3965;-0,0318;-0,1415;-0,6784;-0,3555;-1,687;-0,9364;-0,3882;-2,4542;-1,2772;-1,7852;-0,673;-0,3518;-0,8255;-0,9159;-1,0725;2,0993;-3,1919;-0,2555;4,5949;14,0164;-4,4417
"haut";-0,0238;-0,0096;-0,0502;-0,0372;-0,0682;-0,0315;-0,106;-0,0085;-0,0378;-0,1813;-0,095;-0,4509;-0,2503;-0,1038;0,3621;-0,3414;-0,2785;-0,1799;-0,3414;-0,2207;-0,2448;-0,2867;-0,3541;9,6214;-0,2886;-0,3923;-1,4116;0,3147
"antoine";-0,0279;-0,0113;-0,0589;-0,0437;-0,0801;-0,037;-0,1244;-0,01;-0,0444;0,4118;-0,1116;-0,1777;-0,2939;-0,1218;-0,7701;-0,4008;-0,8316;-0,2112;0,22;-0,2591;-0,2874;-0,3366;-0,9749;0,4176;-0,3388;3,4826;-1,6572;3,3676
"1";-0,0341;-0,0138;-0,072;-0,0534;-0,0979;-0,0452;-0,1521;-0,0122;-0,0543;-0,2602;-0,1363;-0,647;-0,3592;-0,1489;7,3338;0,516;0,4029;-0,2581;-0,1579;0,286;-0,3513;1,1819;-0,2977;0,289;0,2114;-0,7562;-2,0256;-0,5706
"rapport";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;1,0851;-0,1197;-0,0496;-0,3137;0,504;-0,3388;-0,086;-0,1633;-0,1055;-0,1171;-0,1371;-0,3971;-0,408;-0,138;-0,2457;-0,6751;4,3154
"réponse";1,4548;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;-0,1183;0,8762;0,3081;-0,1632;-0,0677;-0,4278;-0,2226;-0,462;1,543;-0,2226;-0,1439;-0,1597;-0,187;0,9501;0,4549;-0,1882;-0,4006;0,2171;0,2895
"oeuf";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;4,4974;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;-0,2852;-0,1484;-0,308;-0,0782;1,3722;0,7029;-0,1064;-0,1246;-0,361;-0,3709;-0,1255;-0,609;-0,6137;2,5635
"apporter";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;0,958;-0,0041;-0,0181;-0,0867;-0,0454;-0,2156;-0,1197;-0,0496;0,2887;-0,1633;-0,3388;-0,086;1,2947;-0,1055;-0,1171;0,5675;-0,3971;-0,408;-0,138;-0,2457;-0,2486;1,5657
"place";-0,0124;-0,005;1,233;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;0,7083;-0,0496;0,3786;0,5855;-0,0541;0,7573;-0,1781;-0,3696;-0,0938;0,4731;1,5651;-0,1277;-0,1496;-0,4332;-0,4451;-0,1506;-0,7309;-0,286;0,4024
"gotham";-0,0838;-0,0338;-0,1767;-0,1311;-0,2403;-0,1111;-0,3734;-0,03;-0,1333;-0,6389;-0,3348;-1,5888;-0,882;-0,3656;-2,3114;-1,2029;-2,496;-0,6338;-1,2029;-0,7775;-0,8626;-1,0101;2,3336;-3,0062;-0,2269;4,1353;15,1748;-4,1833
"animation";-0,0849;-0,0343;-0,1789;-0,1327;-0,2433;-0,1124;-0,378;-0,0303;-0,135;-0,6468;-0,3389;-1,6085;-0,4038;-0,3701;-2,3399;-1,2178;-2,5268;-0,6417;-1,2178;-0,7871;-0,8733;-1,0226;2,2847;-3,0433;-0,2325;4,042;14,9331;-4,235
"république";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;-0,2852;-0,1484;-0,308;-0,0782;0,5384;-0,0959;-0,1064;-0,1246;0,2483;-0,3709;5,3804;0,8772;-0,6137;-0,5161
"chanteur";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;0,5985;4,8788;-0,3137;-0,1741;-0,0722;1,1124;-0,2375;-0,1551;-0,1251;-0,2375;-0,1535;-0,1703;0,4339;-0,5777;-0,5935;-0,2008;-0,4419;-0,4468;1,0195
"espoir";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;1,0851;0,6182;-0,0496;-0,3137;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;-0,1171;6,6824;-0,3971;-0,408;-0,138;-0,67;0,3607;-0,5678
"trop";-0,0176;-0,0071;-0,0371;-0,0275;-0,0504;-0,0233;0,7824;-0,0063;2,7295;-0,134;-0,0702;-0,3333;4,3517;-0,0767;0,5307;-0,2523;-0,1715;0,5789;-0,2523;0,5043;-0,181;0,4133;0,4001;-0,2299;-0,2133;-1,0354;-1,0433;-0,8775
"chaque";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;-0,1261;-0,0661;-0,3137;0,4811;1,9347;-0,137;-0,2375;-0,4928;-0,1251;0,3755;0,5262;0,4889;0,4339;-0,1998;-0,2085;1,1266;-0,4419;-0,4468;0,2603
"20";-0,1916;-0,0773;-0,404;-0,2996;-0,5493;-0,2539;-0,8536;-0,0685;-0,3047;-1,4605;2,061;-0,7693;-1,2595;-0,8357;-2,1274;-1,8775;-4,5401;-1,4488;-2,7497;-1,7773;-1,9718;-2,3089;-5,4558;1,3051;18,1815;10,561;-11,3702;8,6501
"21";-0,0766;-0,0309;-0,1615;-0,1198;-0,2195;-0,1015;-0,3411;-0,0274;-0,1218;-0,5837;0,2963;-1,4514;-0,8057;-0,334;-0,5225;-0,5455;-2,2802;-0,579;-1,0989;-0,7103;-0,788;-0,9228;-1,8024;5,8694;-0,4277;1,2646;-4,5438;11,5785
"didier";-0,0197;-0,0079;-0,0414;-0,0307;-0,0563;-0,026;-0,0876;-0,007;-0,0313;-0,1498;-0,0785;0,2397;-0,2068;0,7469;0,4654;-0,282;-0,5852;-0,1486;-0,282;-0,1823;-0,2022;-0,2368;-0,2632;-0,2743;-0,2384;-1,1573;7,3514;-0,9808
"concernant";-0,0103;-0,0042;-0,0218;-0,0162;1,1805;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;0,3175;-0,1484;-0,308;-0,0782;-0,1484;-0,0959;-0,1064;-0,1246;-0,361;0,7105;0,6004;0,4161;-0,6137;1,0342
"parfois";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;3,1162;0,7423;-0,0454;1,0851;-0,1197;-0,0496;-0,3137;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;0,6265;0,5675;0,2224;0,2153;-0,138;-0,67;0,3607;-0,5678
"devoir";1,9253;-0,0288;-0,1505;-0,1117;0,425;0,7083;0,2846;-0,0255;-0,1136;-0,1891;-0,2852;2,4874;-0,7512;0,2909;0,3483;0,387;-0,3138;0,4566;0,695;0,3501;0,6311;0,5085;-0,7224;0,6959;0,2303;-1,8171;-1,0273;-0,4767
"récupérer";1,5875;-0,0046;-0,024;1,3964;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;0,4074;2,6676;-0,0496;0,2887;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;1,555;0,5675;0,2224;-0,408;-0,138;-0,67;-0,6751;-0,5678
"départ";-0,0528;-0,0213;-0,1113;-0,0825;-0,1513;0,8277;-0,2351;-0,0189;-0,0839;-0,4022;0,4151;-1,0001;0,8793;-0,2301;-0,4402;0,2884;36,3068;-0,399;-0,7572;-0,4894;-0,543;-0,6358;-1,8418;-1,8923;-0,2429;-3,1072;-3,1309;-1,7616
"curieux";-0,0362;-0,0146;-0,0763;-0,0566;-0,1038;-0,048;-0,1613;-0,0129;2,108;-0,276;0,5479;-0,6863;-0,381;-0,1579;-0,9984;-0,5196;-0,525;-0,2738;-0,5196;-0,3358;-0,3726;0,198;0,517;-1,2985;-0,4393;-2,1321;-2,1484;17,3286
"patrick";-0,0155;-0,0063;1,1393;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;3,9161;2,0626;0,3081;-0,1632;0,8408;-0,4278;2,8901;-0,1392;-0,1173;-0,2226;-0,1439;0,512;-0,187;-0,5415;-0,5564;-0,1882;-0,9136;-0,9206;-0,7743
"où";0,958;-0,0205;-0,1069;-0,0793;0,546;-0,0672;1,0242;-0,0181;-0,0806;-0,3864;-0,2025;1,1934;-0,1823;0,3991;0,4213;0,644;1,3176;1,9463;-0,2954;0,537;-0,5217;-0,2257;0,2549;-1,8181;0,7873;-2,0619;-1,0076;-0,2794
"réussir";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;1,1597;-0,1088;-0,0451;-0,2852;0,5384;-0,308;-0,0782;3,6445;-0,0959;1,6352;-0,1246;-0,361;-0,3709;-0,1255;-0,609;-0,2127;-0,5161
"décontraction";-0,0838;-0,0338;-0,1767;-0,1311;-0,2403;-0,1111;-0,3734;-0,03;-0,1333;-0,6389;-0,3348;-1,5888;-0,882;-0,3656;-2,3114;-1,2029;-2,496;-0,6338;-1,2029;-0,7775;-0,8626;-1,0101;2,3336;-3,0062;-0,2269;4,1353;15,1748;-4,1833
"bellver";-0,0497;-0,02;-0,1047;-0,0777;-0,1424;-0,0658;-0,2212;-0,0177;-0,079;-0,3785;-0,1983;-0,9413;-0,5225;-0,2166;-1,3693;-0,7126;-1,4787;-0,3755;-0,7126;-0,4606;-0,5111;-0,5984;-1,7334;-1,781;-0,6025;8,2819;-2,9467;11,4229
"ou";-0,0994;-0,0401;-0,2095;2,2504;-0,2849;0,5826;-0,4426;-0,0355;-0,158;-0,7573;-0,3968;-1,1477;3,8625;0,1998;-0,8739;-0,2247;0,3117;0,61;0,9804;0,7992;1,0758;0,29;3,2685;-2,5823;0,2862;-1,5968;-3,813;1,1679
"celui";-0,0134;-0,0054;-0,0284;-0,021;1,0709;1,3959;-0,0599;-0,0048;-0,0214;-0,1025;-0,0537;2,707;0,5559;-0,0586;0,241;0,4452;0,6533;-0,1017;0,4452;0,6027;-0,1384;-0,162;-0,4693;-0,4822;-0,1631;-0,7918;-0,7978;-0,671
"lemercier";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;16,433;-0,0454;-0,2156;-0,1197;0,9667;-0,3137;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;-0,1171;-0,1371;-0,3971;-0,408;-0,138;-0,67;-0,6751;-0,5678
"alain";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;0,7423;-0,0454;-0,2156;2,6676;-0,0496;1,5409;0,504;0,7669;-0,086;-0,1633;-0,1055;-0,1171;-0,1371;0,2224;-0,408;-0,138;-0,67;-0,6751;-0,5678
"samedi";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;3,0657;-0,0454;-0,2156;1,5373;-0,0496;0,2887;-0,1633;0,2663;-0,086;-0,1633;-0,1055;-0,1171;-0,1371;0,2224;0,2153;-0,138;0,3645;-0,6751;-0,5678
"phénomène";-0,0383;-0,0155;0,7706;-0,0599;-0,1097;-0,0507;-0,1705;-0,0137;-0,0609;0,3105;0,5276;1,1027;-0,4027;-0,1669;-1,0554;-0,5493;-0,2752;-0,2894;-0,19;-0,355;0,2246;-0,4612;-0,3715;-0,3904;-0,4644;0,6929;-0,9292;3,9444
"5";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;-0,1183;2,0626;-0,2941;-0,1632;-0,0677;1,1823;-0,2226;-0,1392;-0,1173;0,3968;0,5497;-0,1597;2,0986;0,4699;-0,5564;0,4538;-0,4006;-0,9206;-0,7743
"catastrophe";1,5159;-0,0054;-0,0284;-0,021;4,0703;-0,0178;-0,0599;-0,0048;2,9666;-0,1025;2,1863;-0,2549;0,5559;-0,0586;-0,3708;0,4452;0,2202;-0,1017;-0,193;0,6027;-0,1384;-0,162;-0,4693;-0,4822;-0,1631;-0,7918;-0,7978;-0,2493
"endroit";-0,0145;-0,0058;-0,0305;-0,0226;1,0402;-0,0192;-0,0645;-0,0052;-0,023;0,6489;-0,0578;1,6638;-0,1524;-0,0632;-0,3993;0,4199;-0,4312;-0,1095;0,4199;0,5751;1,357;-0,1745;-0,5054;-0,5193;-0,1757;-0,8527;-0,8592;1,2016
"péril";-0,1076;-0,0435;-0,227;-0,1683;-0,3086;-0,1426;-0,4796;-0,0385;-0,1712;-0,8205;-0,4299;-2,0404;-1,1326;-0,4695;-2,9683;-1,5448;-3,2053;-0,814;-1,5448;-0,9985;-1,1078;-1,2972;8,1475;-3,8605;-0,368;6,1778;10,6736;-5,3722
"lisa";-0,0103;-0,0042;1,31;-0,0162;1,1805;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;0,3175;-0,1484;-0,308;-0,0782;8,2797;-0,0959;-0,1064;-0,1246;-0,361;-0,3709;-0,1255;-0,609;-0,6137;-0,5161
"programme";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;0,6228;-0,062;-0,2941;-0,1632;-0,0677;2,742;0,3968;0,5618;-0,1173;-0,2226;-0,1439;-0,1597;2,0986;-0,1797;-0,1876;-0,1882;-0,4006;-0,9206;-0,7743
"île";-0,0911;-0,0368;2,0008;-0,1424;-0,2611;-0,1207;-0,4057;-0,0325;-0,1448;-0,6942;-0,3637;-1,7262;-0,9582;-0,3972;-2,5113;-1,3069;-2,7119;-0,6886;-0,698;-0,3723;-0,9372;-1,0975;-1,6053;74,6747;-1,1049;-3,3576;-5,4041;-4,5451
"sur";-0,8598;0,2594;-0,3923;-0,1997;0,3075;0,3158;-0,4491;-0,3072;0,4198;-0,3197;6,2873;-0,4224;-1,5285;0,3165;0,5558;8,2647;-4,3387;-0,5437;-2,9158;0,454;-0,6646;0,405;-3,6205;6,2291;-0,3696;0,5472;-5,0821;2,1814
"grâce";-0,1045;-0,0422;-0,2204;-0,1635;-0,2997;-0,1385;-0,4657;-0,0374;-0,1663;-0,7968;-0,4175;-0,7648;-0,5476;-0,1429;-0,9608;-1,5002;-1,5591;-0,3374;-1,5002;-0,9696;0,6398;0,2619;1,5276;-3,7491;-0,3483;2,9652;12,5151;-5,2171
"prochain";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;0,7083;-0,0496;0,3786;-0,1306;-0,0541;0,2634;1,2251;0,7069;-0,0938;-0,1781;-0,1151;-0,1277;-0,1496;-0,4332;-0,4451;2,3785;-0,2827;-0,7364;-0,2189
"enfant";-0,0569;-0,023;-0,12;-0,089;-0,1632;-0,0754;-0,2535;1,3397;-0,0905;1,7645;-0,2273;3,1981;-0,5987;-0,2482;2,6525;0,2553;-0,578;-0,4303;5,7356;2,1569;0,8292;1,1549;-1,225;-2,0408;-0,2731;-2,3831;-2,4055;-2,8399
"vaisseau";-0,0414;-0,0167;0,7399;-0,0647;-0,1186;-0,0548;8,0743;-0,0148;1,9958;-0,3154;0,4996;-0,7843;0,1986;0,4685;0,9674;-0,2152;-1,2322;2,2569;-0,2152;0,6627;-0,4259;0,5042;-0,2197;-0,4516;-0,502;-0,6698;-1,0563;-1,2833
"profiter";-0,0103;-0,0042;-0,0218;-0,0162;1,1805;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;-0,196;-0,1088;-0,0451;-0,2852;-0,1484;1,5733;-0,0782;-0,1484;4,3679;0,6628;-0,1246;-0,361;0,2408;-0,1255;-0,609;-0,6137;-0,5161
"différents";-0,0155;-0,0063;-0,0327;-0,0243;-0,0445;-0,0206;-0,0691;-0,0055;-0,0247;-0,1183;-0,062;0,3081;0,504;-0,0677;0,6084;-0,2226;-0,1392;3,9293;0,3968;-0,1439;-0,1597;1,1816;0,4699;-0,5564;0,4538;-0,9136;-0,9206;-0,7743
"emmanuel";-0,0165;-0,0067;-0,0349;-0,0259;-0,0474;-0,0219;-0,0737;-0,0059;-0,0263;-0,1261;-0,0661;-0,3137;-0,1741;-0,0722;-0,137;0,3755;-0,4928;-0,1251;-0,2375;-0,1535;-0,1703;0,4339;1,4708;-0,5935;-0,2008;2,5959;-0,982;0,2603
"mission";-0,0186;-0,0075;1,0633;-0,0291;-0,0534;-0,0247;0,7598;-0,0067;2,6795;1,3885;-0,0744;0,2547;0,44;-0,0812;-0,5134;-0,2672;0,4536;-0,1408;-0,2672;-0,1727;0,4477;1,0421;-0,2415;-0,2518;-0,2259;-1,0964;-0,5327;-0,1725
"style";-0,0103;-0,0042;-0,0218;-0,0162;-0,0297;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;0,4398;1,6174;-0,0451;0,3175;-0,1484;0,2942;0,7831;-0,1484;-0,0959;-0,1064;1,5093;-0,361;0,2408;-0,1255;-0,2101;-0,6137;-0,5161
"manière";-0,0217;-0,0088;-0,0458;-0,034;-0,0623;-0,0288;-0,0968;-0,0078;-0,0345;-0,1656;-0,0868;0,6259;-0,2285;-0,0947;-0,599;17,4747;-0,6468;-0,1642;0,2906;-0,2015;-0,2235;-0,2618;-0,7582;0,2822;-0,2635;-1,2791;-1,2889;-0,5216
"bout";-0,0114;-0,0046;-0,024;-0,0178;-0,0326;-0,0151;-0,0507;-0,0041;-0,0181;-0,0867;-0,0454;1,0851;-0,1197;-0,0496;0,2887;-0,1633;-0,3388;-0,086;-0,1633;-0,1055;1,555;0,5675;-0,3971;-0,408;5,1275;-0,67;-0,6751;-0,5678
"organiser";-0,0103;-0,0042;-0,0218;-0,0162;1,1805;-0,0137;-0,0461;-0,0037;-0,0164;-0,0788;-0,0413;0,4398;-0,1088;-0,0451;0,3175;-0,1484;-0,308;0,7831;-0,1484;-0,0959;0,6628;-0,1246;-0,361;0,2408;0,6004;0,8772;-0,6137;-0,5161
"beast";-0,0569;-0,023;-0,12;-0,089;-0,1632;-0,0754;-0,2535;-0,0203;-0,0905;-0,4337;-0,2273;-1,0786;-0,5987;-0,2482;-1,5691;-0,8166;-1,6945;-0,4303;-0,8166;-0,5278;-0,5856;-0,6857;-1,9863;-2,0408;-0,6904;2,0093;24,3188;-2,8399
"affrontement";-0,0134;-0,0054;-0,0284;-0,021;-0,0386;-0,0178;-0,0599;-0,0048;-0,0214;-0,1025;-0,0537;-0,2549;-0,1415;-0,0586;-0,3708;-0,193;-0,4004;-0,1017;-0,193;-0,1247;-0,1384;-0,162;-0,4693;14,1364;-0,1631;-0,7918;-0,7978;-0,671
"marionnette";-0,0145;-0,0058;-0,0305;-0,0226;-0,0415;-0,0192;-0,0645;-0,0052;-0,023;-0,1104;-0,0578;-0,2745;-0,1524;-0,0632;16,7652;-0,2078;-0,4312;-0,1095;-0,2078;-0,1343;-0,149;-0,1745;-0,5054;-0,5193;-0,1757;-0,8527;-0,8592;-0,7226
"blanc";-0,0186;-0,0075;-0,0393;-0,0291;-0,0534;-0,0247;-0,0829;-0,0067;-0,0296;-0,1419;0,8031;-0,3529;-0,1959;0,7682;-0,1666;2,5744;1,5097;-0,1408;-0,2672;-0,1727;-0,1916;-0,2244;-0,6499;-0,6677;-0,2259;0,3717;-0,5327;0,4843
"passer";-0,0766;-0,0309;-0,1615;-0,1198;0,4014;-0,1015;0,2643;-0,0274;-0,1218;-0,5837;-0,3058;1,3497;0,26;0,7495;-1,3313;-0,5455;-0,9567;0,4185;0,3422;-0,7103;-0,788;1,2317;-1,2295;-0,3673;0,4525;-0,4493;0,7681;2,1469
"scooby";-0,0124;-0,005;-0,0262;-0,0194;-0,0356;-0,0164;-0,0553;-0,0044;-0,0197;-0,0946;-0,0496;-0,2353;-0,1306;-0,0541;-0,3422;-0,1781;1,3544;-0,0938;0,4731;7,0517;-0,1277;-0,1496;-0,4332;-0,4451;-0,1506;0,3202;-0,7364;-0,6194
"professeur";-0,0259;-0,0104;-0,0545;-0,0404;-0,0741;-0,0343;-0,1152;-0,0092;-0,0411;-0,1971;-0,1033;8,5163;-0,2721;0,6407;3,141;-0,3711;0,6147;-0,1955;-0,3711;-0,2399;-0,2661;0,8047;-0,9027;-0,9274;-0,3137;-0,8447;-1,5344;-1,2905
