"";"X.audiencefemme_0";"X.audiencefemme_01";"X.audiencefemme_02";"X.audiencefemme_03";"X.audiencefemme_04";"X.audiencefemme_05";"X.audiencefemme_06";"X.audiencefemme_07";"X.audiencefemme_08";"X.audiencefemme_09";"X.audiencefemme_1";"X.audiencefemme_103";"X.audiencefemme_11";"X.audiencefemme_112";"X.audiencefemme_116";"X.audiencefemme_12";"X.audiencefemme_128";"X.audiencefemme_13";"X.audiencefemme_135";"X.audiencefemme_14";"X.audiencefemme_141";"X.audiencefemme_147";"X.audiencefemme_15";"X.audiencefemme_16";"X.audiencefemme_17";"X.audiencefemme_18";"X.audiencefemme_19";"X.audiencefemme_199";"X.audiencefemme_2";"X.audiencefemme_22";"X.audiencefemme_23";"X.audiencefemme_27";"X.audiencefemme_28";"X.audiencefemme_29";"X.audiencefemme_3";"X.audiencefemme_31";"X.audiencefemme_34";"X.audiencefemme_35";"X.audiencefemme_36";"X.audiencefemme_38";"X.audiencefemme_41";"X.audiencefemme_47";"X.audiencefemme_49";"X.audiencefemme_55";"X.audiencefemme_61";"X.audiencefemme_62";"X.audiencefemme_63";"X.audiencefemme_69";"X.audiencefemme_76";"X.audiencefemme_79";"X.audiencefemme_8";"X.audiencefemme_83";"X.audiencefemme_85";"X.audiencefemme_89";"X.audiencefemme_9";"X.audiencefemme_96"
"fils";0;0;0,25;1,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0,73;0;0;0;0;0,65;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,05;0;0;0;2,96;0;0;0;0;0;0;3,51;0;0;0
"citation";0,43;0;0;0;0;5,89;0;0;0;0;0;0;1,26;0;0;0;0;5,5;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pourquoi";0;0;1;0,35;0;0;0;3,6;0;0;0;0;0;0;2,19;0,91;0;0,37;0;0;0;2,86;0;0,92;0;2,29;0;0;0;0;2,75;0;0;5;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"film";0,86;0;0,75;0;0;0;0;1,8;0;8,77;3,66;23,26;8,85;0;5,47;0,91;0;1,47;5,88;0;12,82;0;0;0,92;0;4,58;0;0;0;5,71;0;0;0;0;0;0;2,83;3,12;0,9;0;0;0;13,99;0;0;0;0;0;0;0;0;0;3,51;0;22,6;0
"important";0;0;0;1,04;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,86;0;1,83;0;2,29;0;0;0;0;0;0;0;0;0;1,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"revenir";0;0;1;1,39;0,77;1,07;0;3,6;0;0;1,83;0;2,53;0;1,09;0,91;0;0,37;0;0;0;2,86;0,65;0,92;4,26;2,29;0;0;0;2,28;0;0;0;0;0;1,78;0;0;0;0;0;6,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"révéler";0;0,22;0;1,04;5,36;0;0;0;0;0;0;0;0;0;4,38;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"public";0;0;0;0;0,77;0,54;0;0;0;0;0;0;0;0;0;5,48;0;0;0;0;0;0;0;2,75;2,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,65;0
"à";19,42;27,27;21,99;14,55;16,86;17,12;28,17;27,03;0;57,02;36,56;7,75;10,11;0;21,88;41,13;0;7,7;17,65;28,68;0;25,71;31,8;37,61;31,91;6,86;28,85;10;0;18,26;22,04;70,59;15,61;35;10,42;25,87;14,16;31,25;17,99;70,42;44,44;28,75;41,96;20,83;19,42;8,88;28,57;11,63;0;10,53;32,97;21,47;14,04;12,99;8,47;42,25
"agathe";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"des";23,31;18,18;30,24;38,12;55,94;26,22;56,34;16,22;18,52;26,32;16,45;38,76;13,91;11,11;30,63;9,14;63,29;27,14;47,06;28,68;38,46;17,14;11,68;25,69;51,06;38,9;48,08;10;41,67;6,85;16,53;0;17,84;30;10,42;15,17;29,75;32,81;17,09;14,08;0;22,59;55,94;0;19,42;56,21;0;23,26;0;21,05;0;39,88;35,09;38,96;14,12;14,08
"récit";0,43;0,22;0;1,04;1,53;0;2,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"csa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,4;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rapport";0;0;0;0,69;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0;5,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;2,7;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"par";6,04;7,14;6;7,28;5,36;6,42;5,63;3,6;18,52;0;7,31;15,5;11,38;0;18,6;10,05;0;3,67;5,88;18,25;0;8,57;7,14;8,26;8,51;11,44;28,85;10;20,83;5,71;8,26;0;3,34;0;0;8,03;5,67;10,94;5,4;28,17;0;4,11;13,99;0;0;14,79;14,29;0;13,33;31,58;21,98;15,34;10,53;12,99;2,82;14,08
"trois";0;0;0,25;0;0;0;0;1,8;0;0;1,83;0;0;0;0;0,91;0;0;0;0;0;0;0;2,75;4,26;2,29;0;0;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;9,71;2,96;0;0;0;0;0;0;0;0;0;0
"24";0,43;0;0;0;0;0,54;0;0;0;0;0;0;5,06;0;0;0;0;0,73;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25";0,86;0;0;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0;0,73;0;0;0;0;1,3;0,92;0;0;0;0;0;3,42;0;0;0;0;0;0;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,65;0
"26";0;0;0;0;0;1,07;0;0;0;0;0;0;3,79;0;0;0;0;0,73;0;0;0;0;1,3;0;0;0;0;0;0;1,14;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"27";2,16;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;0,37;0;0;0;0;1,95;0;0;0;0;0;0;0;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"21";0,86;0;0;0;0;0;0;0;0;0;0;0;2,53;0;0;0,91;0;7,33;0;0;0;0;1,95;0;0;0;0;0;0;19,41;0;0;15,61;0;0;0;0;0;9,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";0,86;0;0;0;0;4,28;0;0;0;0;0;0;5,06;0;0;0;0;5,13;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;0;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";0,86;0;0;0;0;10,7;0;0;0;0;0;0;5,06;0;0;0;0;0,37;0;0;0;0;1,3;0;0;0;0;0;0;2,28;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"28";0,86;0;0;0;0;0,54;0;0;0;0;0;0;3,79;0;0;0;0;0,73;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,82;0
"29";0,43;0;0;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0;0,37;0;0;0;0;1,95;1,83;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,63;0;0;0;0;0;0;2,82;0
"etienne";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,14;0;0;0;0;0;0;11,42;0;0;12,26;0;0;0;0;0;7,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"association";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,86;0;3,67;2,13;0;0;0;41,67;0;0;0;0;0;0;0,89;2,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"porte";0;0;0,5;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0;5,87;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0;3,34;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;11,63;0;10,53;0;0;0;0;0;0
"président";0;0;0;0;0,77;0;0;1,8;0;0;1,83;0;3,79;0;0;0;0;4,4;0;1,3;0;0;3,24;2,75;0;0;0;0;20,83;1,14;0;0;2,23;0;0;0;0;1,56;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"troisième";0;0;0;0;0;7,49;0;0;0;0;0;0;0;0;0;0;0;0,37;0;1,3;0;0;0;0;2,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dont";0,86;0,22;0,25;0,35;0,77;1,07;0;1,8;0;0;0;0;0;0;2,19;0;0;0,73;0;1,3;0;8,57;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0,89;0;4,69;1,8;0;0;4,11;0;0;0;0;0;0;0;0;0;0;7,02;0;0;0
"cirque";3,02;3,46;1,25;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"travail";0;0;0;0;0;1,07;0;0;0;0;1,83;0;0;0;2,19;0;0;0;0;0;0;2,86;0,65;1,83;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;0;0;0
"pari";0;0;0,25;0;0;0;0;0;0;0;1,83;0;0;0;0;0,91;0;0,73;0;1,3;0;2,86;0,65;1,83;4,26;0;9,62;0;0;0;0;0;3,34;0;0;0,89;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"part";0,43;0;0,25;0;0;0,54;2,82;1,8;0;0;0;0;1,26;0;2,19;0;0;0,37;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;0;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"dossier";0;0;0;0;0;0;5,63;0;0;0;0;0;0;0;0;0;0;1,1;0;3,91;0;0;0;0;0;0;19,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"gasnier";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,14;0;0;0;0;0;0;20,55;0;0;12,26;0;0;0;0;0;7,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"recevoir";0;0;1,5;0;0,77;0,54;0;0;0;0;7,31;0;0;0;1,09;0;0;1,47;0;1,3;0;0;0,65;2,75;2,13;0;9,62;0;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;2,96;0;0;13,33;10,53;0;0;3,51;0;0;0
"témoignage";0,43;0;0;0;0;0,54;2,82;0;0;0;3,66;0;0;0;0;0,91;0;0,73;0;1,3;0;0;1,3;0;0;4,58;0;0;0;0;0;0;0;0;0;0;5,67;4,69;0;0;0;8,21;0;0;0;8,88;0;0;0;0;0;0;0;0;0;0
"expert";0,43;0;0;0;0,77;0;0;0;0;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89;0;7,81;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"point";0;0;0,5;1,04;0;1,07;0;0;18,52;4,39;0;0;0;0;0;1,83;0;0,73;0;1,3;0;0;3,24;0;0;2,29;0;0;0;1,14;0;0;3,34;0;0;0;0;0;0,9;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;0;0;0
"secret";0,43;0;0,25;1,73;3,83;0;0;0;0;0;0;0;0;22,22;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"mener";0;0,22;0;0,69;0,77;0;0;1,8;0;0;1,83;0;0;0;0;0;0;0;0;0;0;2,86;0;0,92;0;0;0;0;0;0;0;0;0;0;0;1,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,08
"puis";0;0,22;0;0;0;0,54;0;0;0;0;0;0;0;0;2,19;0;0;0;0;0;0;0;0;2,75;2,13;0;0;0;0;0;0;0;0;10;0;0,89;2,83;3,12;0;0;0;6,16;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"moment";0;0;0,25;0;0;0;0;0;0;0;1,83;0;1,26;0;1,09;0,91;0;0,73;0;0;0;0;0;0,92;0;0;0;0;0;1,14;0;0;0;0;0;1,78;1,42;0;0,9;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"travers";1,29;0,65;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0,92;0;0;0;0;0;1,14;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"entre";0;0;0;0,35;0;1,07;0;0;0;0;0;0;2,53;11,11;1,09;0,91;0;1,1;0;1,3;0;2,86;3,24;0;0;0;0;0;0;0;0;23,53;2,23;0;0;0,89;1,42;0;0,9;0;0;0;0;0;0;5,92;0;0;0;0;0;3,07;0;0;0;14,08
"salvatore";0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"y";1,29;1,08;0,75;2,77;2,3;1,07;0;1,8;18,52;0;0;0;0;0;6,56;0,91;0;1,47;0;0;0;11,43;2,6;0,92;0;4,58;0;0;0;2,28;2,75;0;4,46;0;0;3,57;4,25;0;2,7;0;0;0;0;0;19,42;0;0;0;0;0;0;3,07;3,51;0;0;0
"depuis";0;0,22;1,5;2,08;0;1,07;8,45;3,6;0;0;0;0;0;0;3,28;0;0;1,1;0;0;0;2,86;0,65;1,83;2,13;2,29;0;0;0;1,14;0;0;1,11;5;0;0,89;2,83;3,12;2,7;0;0;4,11;6,99;0;0;5,92;0;0;0;0;0;3,07;0;0;0;0
"jimmy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"dewalle";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"avenir";1,73;0;0,5;0;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"conseil";0,43;0;0;1,04;0;0;0;0;0;0;0;0;2,53;0;0;0;0;0,37;0;1,3;0;0;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0,89;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"travailler";0;0;0;0;0;0;0;0;0;0;1,83;0;0;0;1,09;0;0;0;0;0;0;0;1,3;0;0;0;0;10;0;0;0;0;4,46;0;0;1,78;2,83;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"lointain";3,02;3,46;0,75;1,04;2,3;1,07;0;0;0;0;0;0;0;0;0;0;0;0;0;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"elles";0,43;0,22;0,75;2,43;2,3;0;8,45;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0,65;0;0;4,58;0;0;0;0;0;0;0;0;0;4,46;0;0;0;0;0;0;0;0;0;0;0;11,63;0;10,53;0;0;0;0;0;0
"invité";3,02;0,22;0;0;0;0,54;0;0;0;0;0;0;5,06;0;0;2,74;0;3,67;5,88;2,61;0;0;3,24;1,83;0;0;0;0;20,83;5,71;5,51;0;3,34;0;0;1,78;2,83;0;8,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"objet";0;0,22;0,75;1,73;0;1,07;0;0;0;0;0;0;1,26;0;8,75;0;0;0;0;0;12,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,67;0;0,9;0;0;0;0;0;0;0;0;0;0;0;10,99;0;0;0;0;0
"39";0;0;0;0;0;0;0;0;0;0;0;0;1,26;0;0;0;0;0,37;0;0;0;0;3,24;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"38";0,43;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;1,95;0;0;0;0;0;0;2,28;0;0;2,23;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"33";0,43;0;0;0;0;0,54;0;0;0;0;0;0;5,06;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;3,34;0;0;0;0;0;0,9;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"31";0,86;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;0,37;0;0;0;0;0,65;0;0;0;0;0;0;2,28;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"30";0,43;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;1,47;0;0;0;0;6,49;0;0;0;0;0;0;1,14;0;0;3,34;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;11,3;0
"35";0,43;0;0;0;0;1,07;0;0;0;0;0;0;6,32;0;0;0;0;0,73;0;0;0;0;0,65;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"souvent";0;0;0;1,04;0,77;1,07;0;0;0;0;0;0;0;0;1,09;0,91;0;0;0;0;0;0;0;0;0;6,86;0;0;0;0;2,75;0;0;0;0;0,89;1,42;1,56;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"terrien";3,02;3,46;0,75;0;0;0;2,82;0;0;0;0;0;0;0;0;0;0;0;0;2,61;0;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;11,63;0;0;0;3,07;0;0;0;0
"laurie";4,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chien";0;1,73;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"extrait";0;0;0;0;0;0;0;0;0;0;0;0;6,32;0;1,09;0,91;0;0,37;11,76;0;0;0;3,24;0;2,13;0;0;0;0;2,28;0;0;0;0;0;0;0;0;0,9;0;0;0;13,99;0;0;0;0;0;0;0;0;0;0;0;5,65;0
"le";22,01;20,56;19,5;17,67;29,12;31,57;25,35;32,43;37,04;17,54;56,67;15,5;24,02;77,78;29,54;31,99;164,56;13,93;17,65;49,54;128,21;45,71;24,66;27,52;38,3;25,17;9,62;60;0;14,84;35,81;23,53;27,87;25;52,08;19,63;25,5;25;25,18;28,17;22,22;28,75;41,96;31,25;19,42;17,75;28,57;23,26;40;42,11;21,98;15,34;42,11;38,96;25,42;14,08
"la";22,44;23,16;23,99;29,45;29,89;36,92;28,17;27,03;0;21,93;40,22;38,76;41,72;144,44;22,98;37,48;164,56;26,77;23,53;48,24;76,92;28,57;43,48;37,61;46,81;32,04;19,23;60;20,83;31,96;16,53;47,06;36,79;30;31,25;24,98;41,08;56,25;33,27;0;44,44;20,53;13,99;20,83;29,13;17,75;57,14;46,51;13,33;21,05;21,98;15,34;21,05;12,99;28,25;84,51
"eux";0;0,22;0,25;0,35;0,77;0,54;0;0;0;0;0;0;0;0;0;0,91;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;2,75;11,76;0;0;10,42;1,78;0;0;0;0;0;0;6,99;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"identifier";2,59;0;1,25;1,73;0,77;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;12,82;5,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0,9;0;0;0;0;0;0;0;0;0;0;0;21,98;0;0;0;0;0
"lfi";0;0;0;0;0;6,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"expliquer";0;0;0,25;0;0;0;0;1,8;0;0;1,83;0;1,26;0;8,75;0,91;0;1,83;0;0;0;0;0;0;0;13,73;0;0;0;1,14;0;0;0;5;0;1,78;2,83;0;1,8;0;0;6,16;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"réseau";2,16;0,22;0,25;0;0;0;0;0;0;4,39;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"là";0;0,87;1,25;0,69;0,77;0;0;0;0;0;1,83;0;0;0;0;0;0;0;0;0;0;2,86;0;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"que";3,02;3,68;9;7,97;15,33;5,89;30,99;9,01;18,52;17,54;7,31;0;1,26;0;6,56;7,31;0;1,83;0;5,22;0;2,86;1,95;2,75;0;18,31;0;10;20,83;2,28;13,77;11,76;1,11;0;20,83;8,03;4,25;3,12;5,4;28,17;22,22;4,11;0;0;9,71;20,71;14,29;11,63;26,67;0;10,99;12,27;14,04;0;0;28,17
"écrire";0;0,22;0;0;0;0;0;0;0;4,39;0;0;0;0;0;0,91;0;0,37;0;1,3;12,82;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1,56;0,9;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"auproux";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"seines";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mélenchon";0;0;0;0;0;12,31;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bernard";0;0;0;0;0;0,54;0;0;0;0;1,83;0;0;0;1,09;0;0;4,4;5,88;1,3;0;0;0;0,92;0;11,44;9,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"beau";0;0;0;0;0;0;2,82;0;0;0;1,83;0;1,26;0;0;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,76;0;0;0;2,68;0;0;1,8;0;0;0;0;0;0;2,96;0;0;13,33;0;0;0;0;0;0;0
"sembler";0;0;0,25;1,39;2,3;0;0;0;18,52;0;1,83;0;1,26;0;0;0,91;0;0,37;0;0;0;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,22;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"cacher";0;0;0;0;3,07;0;5,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,57;0;0,92;0;0;0;0;0;0;2,75;0;0;0;0;0,89;0;0;0,9;0;22,22;2,05;0;0;0;0;0;0;0;0;21,98;0;0;0;0;28,17
"fatou";1,29;9,31;7,5;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"comment";0;0;0,75;0,35;0;0;0;1,8;0;0;0;0;1,26;0;2,19;1,83;0;0,73;0;3,91;0;0;0;0,92;0;2,29;0;0;0;1,14;11,02;0;0;5;0;1,78;2,83;0;2,7;0;0;0;6,99;0;0;2,96;0;0;13,33;0;0;0;0;0;0;0
"annonce";0;0;0;0;0;0;0;0;0;0;0;0;1,26;0;0;0,91;0;0;11,76;0;0;0;1,3;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,65;0
"agnès";0;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;3,89;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"moyen";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;3,24;0,92;0;0;0;0;0;0;0;0;0;0;0;0;4,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"raven";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"provoquer";1,29;9,74;7,5;0,35;0;0;0;0;0;0;0;0;1,26;0;1,09;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"système";0,86;0,22;0;2,77;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;0;0;0;0;1,42;4,69;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"adolescent";2,59;3,03;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,53;0;0;0;0;0;0
