"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"soucoupe";1,05454040069186;-1,01158227609167;-1,66644625895052;0,475791283054655;-0,456409283837046;-0,751873141292174;0,443752438244917;0,285071841219435;0,271175720535648;0,00043185501606095;0,000397387265560556;0,00107843543233969;0,000388339460467043;0,642200498030397;0,000160159534900257
"nombre";-1,01646359684545;0,280112614100837;-0,167900323089287;-0,952067252981392;0,262366549928663;-0,15726328013556;0,943668307490651;0,0500309367553833;0,0063007557539662;0,000267487765679076;2,03135392166946e-05;7,29832716136463e-06;0,000258892973644695;0,424482642483985;4,66487634676608e-05
"pizza";2,25578387633815;1,61301208009124;0,227886764289438;0,810704260743813;0,579699048157034;0,0819000316096213;0,735588322863148;0,262574580827783;0,00183709630906864;0,00566478844716325;0,00289643615006398;5,78131886694797e-05;0,00111323978667219;1,06698390027669;0,00126737300440987
"l";-0,0509485098629124;-0,457543675595805;-0,114844399954682;-0,107377587274117;-0,964305650748235;-0,242042693932728;0,0170801598014644;0,961682385113299;0,0212374550852367;7,15030989311697e-05;0,00576669530478676;0,000363313501729714;0,0275462123957956;0,158147857601445;0,000688951290198788
"alexis";2,30653504110916;1,77429418918998;0,0131519834024734;0,792609838217228;0,609712406349295;0,00451950273942391;0,707653565650254;0,292340803979423;5,63037032256268e-06;0,0017905387730088;0,00105953394882497;5,82165038172777e-08;0,000336560865738104;1,11231424387236;0,000416407567508349
"enlever";1,8746517686316;0,389212684726623;-2,16855017780607;0,648035779142545;0,13454431890734;-0,749631546295162;0,736622027827876;0,022167415030655;0,241210557141471;0,000909832561910001;3,92187940641292e-05;0,00121747265408346;0,000258892973644695;0,886086350254454;0,000203269564569787
"prendre";1,63861029223296;0,551048938964799;-0,890088166816039;0,842703682054085;0,283393172897034;-0,457754097532551;0,868690604026499;0,0685854037013306;0,0627239922721717;0,00556111156177035;0,000628913028808017;0,00164087805044465;0,00207114378915756;0,713215721458321;0,00105354251609861
"alors";0,900243427363987;0,240789164891459;-0,172318025138885;0,949937242610429;0,254080827912535;-0,181830052491262;0,944366538844621;0,047166336376717;0,00846712477866162;0,000776322022858856;5,55387203276981e-05;2,84435242103072e-05;0,000957904002485373;0,375809241382607;0,000135287259323179
"livreur";2,25578387633815;1,61301208009124;0,227886764289438;0,810704260743813;0,579699048157034;0,0819000316096213;0,735588322863148;0,262574580827783;0,00183709630906864;0,00566478844716325;0,00289643615006398;5,78131886694797e-05;0,00111323978667219;1,06698390027669;0,00126737300440987
"état";-2,48328212960429;0,87406414574004;-0,0964132133841731;-0,942642786803118;0,33179083937449;-0,0365980244715822;0,920081617052495;0,0795789912504956;0,000339391697009581;0,00303337421863585;0,000375803202156502;4,57242910439031e-06;0,000491896649924921;1,05024513354593;0,000542569304877571
"grave";-0,163725634882306;1,54476426222945;0,186432836656059;-0,104646185701222;0,987345005356549;0,119159624939246;0,0157565895781877;0,979243899261783;0,00499951116003015;3,46995333682159e-05;0,00308897714733767;4,49919776622283e-05;0,00129446486822348;0,529131191421383;0,000362424037869585
"de";0,241837353199854;-0,420729892557359;0,363010580207359;0,399050009336814;-0,69423629283002;0,598995041520311;0,272898664976656;0,576632317388291;0,150469017635053;0,00411392778903241;0,0124513557357462;0,00926933265695456;0,0703412209392637;0,187802109828986;0,0024809090090495
"du";0,0286831047959305;-0,842892671100222;0,811509310265725;0,0245070780131972;-0,720174353312551;0,693360154579209;0,00125037847022811;0,753826349995856;0,244923271533916;1,13527164834929e-05;0,0098037454903964;0,00908729206299795;0,0137989954952623;0,329066148080209;0,00149421773908715
"déage";-3,47111894529178;1,55803868172424;-0,0139695840003938;-0,912304910339725;0,409495140396801;-0,00367158840703201;0,876686250353612;0,123310274876728;3,47476965998312e-06;0,0031193151587955;0,000628458689418785;5,05227766644378e-08;0,000258892973644695;1,50392157531968;0,000585558977039311
"bien";0,164542474514714;0,470923513053189;0,215053119095636;0,302900523372499;0,866906730270858;0,395883813702653;0,140124421466077;0,801301812758418;0,0585737657755037;3,92522304014865e-05;0,000321520775855537;6,70501544512678e-05;0,00144980065241029;0,178319525352628;4,61005482015027e-05
"ils";0,0288353891147532;0,674512612677292;-0,439815808433378;0,0357869172391606;0,837121599108298;-0,54584496412524;0,00227307457853798;0,868319977808232;0,12940694761323;4,06849419459572e-06;0,00222618995031536;0,000946506800361265;0,00489307720188474;0,245356046608473;0,000294561239470488
"yacine";-3,47111894529178;1,55803868172424;-0,0139695840003938;-0,912304910339725;0,409495140396801;-0,00367158840703203;0,876686250353612;0,123310274876728;3,47476965998315e-06;0,00467897273819326;0,000942688034128177;7,57841649966573e-08;0,000388339460467043;1,50392157531968;0,000878338465558966
"thierry";0,186385675915762;-0,29305681943468;-1,21159803727691;0,147878959170705;-0,232512167166023;-0,961285548395662;0,07653154916822;0,13208597102297;0,79138247980881;2,78809150775084e-05;6,89264040266215e-05;0,0011781459100588;0,000802568218298555;0,273319156767794;5,99545437048618e-05
"carbonnier";-3,47111894529178;1,55803868172424;-0,0139695840003938;-0,912304910339725;0,409495140396801;-0,00367158840703201;0,876686250353612;0,123310274876728;3,47476965998312e-06;0,012477260635182;0,00251383475767514;2,02091106657751e-07;0,00103557189457878;1,50392157531968;0,00234223590815724
"jerry";2,09059340487038;1,0817534369583;-1,0776990972018;0,807533726423638;0,417849009751697;-0,416282939522963;0,798754536080804;0,149302934542656;0,05194252937654;0,00113151265585034;0,000302954097854062;0,000300687449932578;0,000258892973644695;0,948944250288545;0,000233131877532151
"raid";2,30653504110916;1,77429418918998;0,0131519834024735;0,792609838217228;0,609712406349295;0,00451950273942395;0,707653565650254;0,292340803979423;5,63037032256277e-06;0,00206600627654861;0,00122253917172112;6,71728890199368e-08;0,000388339460467043;1,11231424387236;0,000480470270201941
"déclaration";-1,6327744950733;1,62684725228152;-0,00533999437220915;-0,708389500267056;0,705817928643479;-0,00231679019740464;0,590641211906512;0,409357242103063;1,54599042577253e-06;0,00151843204418684;0,00150742773286466;1,62414404208295e-08;0,00056956454201833;0,861870718382326;0,000423084579674495
"contact";-1,98879414064841;-0,0976237712419513;-2,73160473692008;-0,58834663965576;-0,0288801221739312;-0,808092921729299;0,683373291972062;0,00114954794647162;0,315477160081466;0,00204799986220548;4,93470756045194e-06;0,00386354498978108;0,000517785947289391;0,97597484127835;0,000493205038475794
"the";-0,331074836530008;-3,30875640580083;6,72356302797611;-0,0441379057433187;-0,441113495358026;0,896365287976737;0,00582565134051301;0,406218149600868;0,587956199058619;3,12151406103942e-05;0,00311775898312557;0,0128739527184498;0,000284782271009165;1,7596719866311;0,000881812781698254
"photo";-0,126163149196566;-3,73575716978275;-7,7868881679658;-0,0146063429101606;-0,432501491904923;-0,901514899625517;0,000647112304846409;0,396104233574283;0,60324865412087;9,89000582935527e-06;0,00867139126904149;0,0376755308903261;0,000621343136747269;2,01196528715078;0,00251519969970469
"transformer";-0,716453150010107;0,415063378297202;1,67965955788107;-0,382586714965875;0,221644268579354;0,896939922033546;0,387701272931602;0,0908422867463798;0,52145644032202;0,000146180196700498;4,90616084512594e-05;0,000803443756386727;0,000284782271009165;0,466785089003926;6,20507304012952e-05
"lci";0,105523998670708;1,69191113872684;0,00281995772519041;0,0622486632251489;0,998059285169222;0,00166349456953683;0,00554110275907524;0,994457928889958;9,68350966990019e-07;6,05399472387949e-06;0,00155630480319751;4,32339338810859e-09;0,00054367524465386;0,575083529050923;0,000179804856135736
"bord";0,855482271467711;-2,84750574348578;2,81186463813175;0,20904804640879;-0,695824487154178;0,687115126721347;0,0878852396937959;0,679768009026137;0,232346751280067;0,000227364961464989;0,00251901484777647;0,00245635046129834;0,000310671568373634;1,17066014905047;0,000425758354861969
"jacques";0,376883286646292;-4,38594501683789;-0,731254784554536;0,0844569489491604;-0,982860072350589;-0,1638691610804;0,0103660476631775;0,980084229743266;0,00954972259355639;6,61921558421685e-05;0,00896435681750771;0,000249189770590022;0,000466007352560451;1,50168232580782;0,00105086979075194
"loin";0,862714725237356;-1,01846668737622;-2,33875385733669;0,320375026090425;-0,378214584723374;-0,868512274271403;0,265155409199489;0,257986699930006;0,476857890870505;0,000192688007337381;0,000268543052165665;0,00141608491824347;0,000258892973644695;0,679664766247237;0,00011959410616629
"connaître";0,433425098629673;-0,832159345484581;-1,04804395588319;0,308119654343508;-0,591577762109494;-0,745049011800405;0,19982778551435;0,514254786692071;0,285917427793579;0,000131314335817787;0,000484057571570647;0,000767791011326792;0,000699011028840677;0,393336193300761;0,000108146345620282
"peupler";2,22260042244941;1,50755839337283;0,368290274869376;0,819912076762822;0,556134751288016;0,135861417585317;0,753063138807597;0,241876949034082;0,00505991215832121;0,00332518947301505;0,00152982550730468;9,13007013578258e-05;0,000673121731476208;1,03901899908966;0,000726675619846761
"commencer";0,861556480659544;0,807007206792651;-0,103933345271651;0,727021506950062;0,680990287662639;-0,0877038000386376;0,618778285956609;0,379018121771935;0,00220359227145691;0,000288256447483479;0,00025291020238257;4,19489732020774e-06;0,000388339460467043;0,444318107364374;7,66654250499116e-05
"archive";-0,463548832869453;-4,03616238696135;-2,36775848813955;-0,0985788598568641;-0,858335213230624;-0,503530406348674;0,0165803213330157;0,877559984719478;0,105859693947506;6,67563362878783e-05;0,00506102836863922;0,00174171188054375;0,000310671568373634;1,46041677183941;0,000662605648258635
"sujet";-0,329374301871545;-0,755377526022123;1,33160412962695;-0,210332869120887;-0,482371336849568;0,850339918828545;0,115319816189292;0,423438387787845;0,461241796022864;8,70685639914666e-05;0,000457941578506664;0,00142308953293704;0,000802568218298555;0,39347354017331;0,000124254756674572
"zone";-1,63431557829889;-0,863761217348192;-0,30617164025423;-0,872232245633794;-0,460988316028404;-0,163403433751942;0,830843076209049;0,16202131624011;0,00713560755084026;0,000760649860305876;0,000212471336574927;2,66957957400617e-05;0,000284782271009165;0,727368031296769;0,000150668119465591
"donner";0,49717062132749;-2,07899478961513;0,872630135977729;0,215330699224019;-0,900438164539158;0,377946824054716;0,0716251744467451;0,874377896331307;0,0539969292219481;0,000243172676824527;0,00425217042249731;0,000749142221825386;0,000983793299849842;0,753616507129558;0,000558733441544294
"quelques";0,440975427035018;-1,14855025913578;-2,0188178156597;0,186525206113885;-0,485817487060216;-0,853926060470501;0,092040257290166;0,435899774436088;0,472059968273746;0,000120825968362481;0,000819655795222412;0,00253236185335785;0,000621343136747269;0,589662173502609;0,000216041927526425
"urgentiste";1,82506387557575;1,75627289690117;0,0108918527855675;0,720549442879242;0,693390228332053;0,00430018837235905;0,607347396971799;0,392647309582865;5,29344533592453e-06;0,00103480292546935;0,000958264740347836;3,68557315080437e-08;0,000310671568373634;0,950029898419849;0,000280398739053993
"gilet";2,30653504110916;1,77429418918998;0,0131519834024732;0,792609838217228;0,609712406349295;0,00451950273942384;0,707653565650254;0,292340803979423;5,6303703225625e-06;0,00289240878716806;0,00171155484040957;9,40420446279072e-08;0,00054367524465386;1,11231424387236;0,000672658378282717
"ciel";-1,7452667774394;-0,0900919582307644;0,866362327429728;-0,894754935539636;-0,0461879096774396;0,444162450379464;0,941475985086804;0,00175143993495288;0,0567725749782446;0,00220801458820857;5,88369767151418e-06;0,000544098356208377;0,000724900326205147;0,729684279451723;0,000385965311836883
"cas";-1,48396453317476;-0,0790052633677336;-2,09979077526663;-0,576867525696394;-0,0307120350770333;-0,816260147684761;0,670269666709755;0,001326331744275;0,328404001545969;0,00182438832763057;5,17109233349967e-06;0,00365276967836781;0,000828457515663025;0,735320256524986;0,00044794356518902
"discussion";0,477905129750533;0,793238384223544;-1,44854854204399;0,277968667039039;0,461379053248326;-0,842533553853031;0,19336475520432;0,371910951187318;0,434724293608363;8,86941359609619e-05;0,000244353725808618;0,000814849924399796;0,000388339460467043;0,440890585051976;7,5487174955007e-05
"cours";0,482637130380895;-1,17683597074633;-2,46396582618627;0,174054614958358;-0,424405249541706;-0,888586053893004;0,0867398734808787;0,360036709463548;0,553223417055574;0,000114581716792414;0,000681248773851978;0,00298636732407347;0,000491896649924921;0,664797120112275;0,000217396287663282
"découvrir";-0,0818588094627878;-0,697561255907531;0,152069465678969;-0,113910790975623;-0,970692768876608;0,211612570869435;0,019033026401256;0,964893308612819;0,0160736649859252;7,98011120971858e-06;0,000579485798793337;2,75398858288925e-05;0,0011909076787656;0,240707316116659;6,90012052367813e-05
"forme";-0,769214723119775;0,775426155670252;-0,108030402624931;-0,700837903495442;0,70649719112416;-0,098427394346216;0,583335558054275;0,413848853763591;0,00281558818213383;0,000474872624610138;0,000482572811314243;9,36642687905682e-06;0,000802568218298555;0,4085696989286;0,000133972069729219
"nom";-1,66657687783838;-1,79848195948711;-1,42624292648389;-0,587530413020186;-0,634031866467121;-0,502803745093996;0,5019481957434;0,408091882129609;0,0899599221269906;0,000719069665444399;0,00083739899513297;0,000526632031622567;0,000258892973644695;0,954275326213578;0,000235758659509147
"non";-1,46207093627593;0,563493707241162;-1,07796543618146;-0,76874626670574;0,296280893769212;-0,566786387815819;0,808588506836457;0,0838506450123085;0,107560848151235;0,00177095338700586;0,000263056103640357;0,000962675488304783;0,000828457515663025;0,659602743795163;0,000360441799510885
"nos";0,64778827996567;-0,302468966149348;0,354469655174493;0,811789067568024;-0,379045141124899;0,444210862954344;0,816006946302838;0,124201521984273;0,0597915317128899;0,000184686587952027;4,02652897845685e-05;5,53002775195958e-05;0,000440118055195982;0,290913549933963;3,72474962485907e-05
"en";0,10470916397787;-0,931386889672422;-0,297898190504536;0,106470439043147;-0,947053412473167;-0,302909028477015;0,0171769660251642;0,948800498671012;0,0340225353038249;0,000177122705666373;0,0140140962012709;0,00143364156550684;0,016154921555429;0,324107630090768;0,00169700594602149
"ex";0,655776759280322;1,71250690134263;0,00540296414451111;0,357609120099167;0,933866712240567;0,00294635213325704;0,173583108317774;0,826414008225355;2,88345687109203e-06;0,000233803819144002;0,00159442545513562;1,58709794564367e-08;0,00054367524465386;0,638528199989053;0,000221666325941243
"et";0,442000128738321;-0,261617714725631;-0,0441198786637879;0,857397232267633;-0,507489228924497;-0,0855842779102699;0,801910656235244;0,196134087517165;0,00195525624759109;0,00539165705265371;0,00188891216666771;5,3721247270379e-05;0,0275979909905245;0,200233710363819;0,00110650112164402
"album";0,255297751878197;-4,75174373563805;6,33393530586524;0,0322251691687172;-0,599792769817983;0,799506204945352;0,00254142222134209;0,614647974207328;0,382810603571331;2,86855490068619e-05;0,00993745572919751;0,0176569802672051;0,000440118055195982;2,05440645276474;0,00185755604628343
"marine";-0,319671316345812;1,67599623125101;0,000823998219351961;-0,187357505039826;0,982291673625329;0,000482940578778847;0,0495293194034588;0,950470600065848;8,05306933634139e-08;2,91018292196164e-05;0,000799942966883533;1,93359491545778e-10;0,000284782271009165;0,582707061017865;9,66971135649785e-05
"toulouse";-2,08890232754939;-0,102848557854569;0,624960967653579;-0,956977789636902;-0,0471174665588482;0,286310067037024;0,976947576276788;0,00165336597469837;0,0213990577485138;0,00135561940683724;3,28622974766157e-06;0,000121340924068916;0,000310671568373634;0,857354230940934;0,000228361086515504
"message";-0,149222318156885;-2,42614605947907;-2,5089575368673;-0,0427164137046656;-0,694509106041996;-0,718214737822164;0,00392581040106204;0,724491397358643;0,271582792240295;5,76484757316691e-06;0,00152389186090349;0,00162969707497624;0,000258892973644695;0,966155239144909;0,000241665185659182
"incroyable";-2,02637590384242;0,0906042254241346;-1,31003666375437;-0,839195644475939;0,0375224908679939;-0,542533623816695;0,906065179427772;0,00126460213395348;0,0926702184382736;0,00191351906659031;3,82551291784635e-06;0,000799759982572676;0,000466007352560451;0,863610837536258;0,00034755931799258
"premier";-0,462091842902815;-0,526606516082756;0,684910035150082;-0,471634010440689;-0,537480907570457;0,699053384365507;0,409117589085237;0,370938229937202;0,219944180977562;0,000292989959553097;0,000380512204405928;0,000643669887671832;0,00137213276031689;0,29307718935469;0,000117858299144679
"déguiser";0,707707226847558;-3,31082010646176;5,44164831509261;0,11042580574662;-0,516597773865745;0,849077665153292;0,0325232872966515;0,496930820706993;0,470545891996356;0,000194499631957332;0,00425679455963008;0,0114993280634094;0,000388339460467043;1,59196752499155;0,000984192228276698
"deux";0,474356355188632;-1,95740074662179;-1,14057574995044;0,204941508779411;-0,845677849386234;-0,49277576344286;0,069919248090603;0,831159537274972;0,0989212146344252;0,000250494483597506;0,00426528660393644;0,00144822815665938;0,00111323978667219;0,7277532276609;0,000589599355251564
"ligne";-1,18815687534041;-1,78175708972219;1,26163138869065;-0,47802070778141;-0,716838662301664;0,507581062650805;0,351386798192784;0,551661215454578;0,0969519863526382;0,00043858026005862;0,000986276081429692;0,00049450021050986;0,000310671568373634;0,813127888209283;0,00020540888393839
"étrange";-1,44315428869318;1,05104980315526;-0,0748555891611371;-0,807631180026609;0,588198087647082;-0,041891368289208;0,729414504200978;0,27010526368088;0,000480232118142266;0,00253421612762791;0,0013442025415393;6,81815056560514e-06;0,00121679697613007;0,685493527273898;0,000571774573316349
"secrétaire";2,15682068084911;1,29634459561885;-0,0446037141114325;0,856963213653668;0,515072783068244;-0,0177222624603054;0,798525751749945;0,201390677025554;8,35712245014793e-05;0,00349257981750154;0,00126170895270326;1,49368943363272e-06;0,000750789623569616;0,979145804709697;0,000719801913207099
"bruno";1,33077193889134;1,39509932850782;0,470763527199017;0,670529005240617;0,702941306183182;0,237201123927588;0,556210702413652;0,426756281416549;0,0170330161697987;0,000916975070336362;0,00100776789540878;0,000114750840646642;0,000517785947289391;0,723871962404019;0,000271314978488399
"leur";0,355158406609821;0,695034631809247;0,223865784643495;0,437392997296416;0,855965324694784;0,275700433144765;0,265189578701796;0,709026939185046;0,0257834821131573;0,000578013162120229;0,0022136370754496;0,00022965133452924;0,00458240563351111;0,279783219716458;0,000358704526903607
"sport";-0,870581470682927;-1,08334333961595;-2,34689032755755;-0,319182684489748;-0,397187910617321;-0,860444174587384;0,259105833404228;0,280109719016805;0,460784447578966;0,000196218116578587;0,000303845283355831;0,00142595511043939;0,000258892973644695;0,693822877245508;0,000124628536475233
"3";-0,0207169339943542;-0,595326311314893;-1,39254023353677;-0,013678161991721;-0,393058631471143;-0,919411670640829;0,000594124634306373;0,342510855642144;0,656895019723549;2,00006326678292e-07;0,000165159258141882;0,000903666686592851;0,000466007352560451;0,344797806120248;5,54015297441116e-05
"près_de";1,01515471928795;0,257995623494258;0,549183213076078;0,858360012439665;0,218147167504912;0,46435966917268;0,895487553244088;0,0403791661782425;0,0641332805776687;0,000373519066361942;2,41253141508484e-05;0,000109315767134674;0,000362450163102573;0,435191347898262;6,86449834307742e-05
"tropical";2,30653504110916;1,77429418918998;0,0131519834024732;0,792609838217228;0,609712406349295;0,00451950273942383;0,707653565650254;0,292340803979423;5,63037032256246e-06;0,0106054988862829;0,00627570108150175;3,44820830302324e-07;0,00199347589706415;1,11231424387236;0,0024664140537033
"maïa";-3,47111894529178;1,55803868172424;-0,0139695840003941;-0,912304910339725;0,409495140396801;-0,00367158840703209;0,876686250353612;0,123310274876728;3,47476965998326e-06;0,0115414660875434;0,0023252971508495;1,86934273658428e-07;0,000957904002485373;1,50392157531968;0,00216656821504545
"prétexte";2,30653504110916;1,77429418918998;0,0131519834024732;0,792609838217228;0,609712406349295;0,00451950273942383;0,707653565650254;0,292340803979423;5,63037032256246e-06;0,0106054988862829;0,00627570108150175;3,44820830302324e-07;0,00199347589706415;1,11231424387236;0,0024664140537033
"explication";-1,18624989844326;-1,78094682564476;-0,416877476657872;-0,544131450653756;-0,816918240454235;-0,191221214363353;0,384054741897376;0,604338485164797;0,0116067729378271;0,00043717355819085;0,000985379256182098;5,39906272079847e-05;0,000310671568373634;0,77652852527313;0,000187333884087256
"ami";1,18820135755498;-0,135880757380418;0,697839145478231;0,858121757012259;-0,0981333959316279;0,503981038080918;0,914462782413209;0,00834909600821652;0,0771881215785734;0,000804124016312869;1,05162006155975e-05;0,000277366240489808;0,00056956454201833;0,504062998144754;0,000144714677527337
"certains";-1,52128793240429;-0,423240913504129;-1,2601074820637;-0,753027885175731;-0,209501569839023;-0,623745217522948;0,818374057511347;0,0442223574179509;0,137403585070702;0,00119832080633713;9,27524832308859e-05;0,000822177220707777;0,000517785947289391;0,682202465822338;0,000240977685690508
"faire";-0,0568295975502979;-1,09693811296579;0,48425799794504;-0,0473414209187233;-0,913795120258268;0,40340707487298;0,00358582060217404;0,932698418774526;0,0637157606233006;1,33779450431474e-05;0,00498430372775621;0,000971390497897739;0,00414228757831512;0,384997662694682;0,000613983121339484
"héros";0,737727786793237;-1,70967192056694;1,27067191115827;0,327254919167087;-0,758407852033615;0,563668118536699;0,18263289661333;0,684778115973947;0,132588987412724;0,00016908060500394;0,000908086183184915;0,000501612521868153;0,000310671568373634;0,700300488827407;0,00015235979122412
"vilain";1,51282800623028;1,06012788621173;-1,08041125394209;0,706912906880885;0,495375602924516;-0,504853596711352;0,681366926426729;0,233590967576054;0,0850421059972174;0,000592515035580878;0,000290962340165626;0,000302202785078629;0,000258892973644695;0,743492895118831;0,00014311129422984
"vendre";1,07407961692298;-0,327870568930371;2,78051850010403;0,358177218755647;-0,109336185736158;0,927229571601951;0,369684336358812;0,0240491958620842;0,606266467779103;0,000298671108447527;2,78307642444792e-05;0,0020015748794648;0,000258892973644695;0,716636198838367;0,00013295900209328
"loi";-0,582291952091309;1,66616643545711;-0,000408800298960101;-0,329913119237071;0,944011271176853;-0,000231616771089815;0,14889798808712;0,851101993953823;1,79590572165845e-08;8,77812658495073e-05;0,000718715525978318;4,32655942706642e-11;0,000258892973644695;0,612172990631199;9,70216358044702e-05
"giorgio";-3,47111894529178;1,55803868172424;-0,0139695840003944;-0,912304910339725;0,409495140396801;-0,00367158840703217;0,876686250353612;0,123310274876728;3,47476965998342e-06;0,00592669880171146;0,00119407150989569;9,59932756624402e-08;0,000491896649924921;1,50392157531968;0,00111256205637469
"aile";-0,360074491075888;1,67448395497502;0,000634336908842309;-0,210230424334782;0,977651794617105;0,000370359247384249;0,0621201267867297;0,937879826035061;4,71782096438896e-08;8,72726820590418e-05;0,00188736367737246;2,70852952982707e-10;0,000673121731476208;0,586076058075726;0,000231207316110628
"iran";-3,09145623343597;0,851300408112067;-0,0992681152160539;-0,963651972301071;0,265362746664578;-0,0309433185499897;0,949494957716158;0,0502654681754547;0,000239574108387038;0,00470110628130668;0,000356483594267687;4,84722765164416e-06;0,000491896649924921;1,28704746206331;0,000814822456958233
"aimer";0,662960086063984;-0,155540348968213;0,695373548441607;0,681168146343392;-0,159812232162128;0,714471837694437;0,764728788733153;0,0293870779055958;0,20588413336125;0,000125166386186859;6,88968057082501e-06;0,000137704864355486;0,000284782271009165;0,307546970806177;2,69361707599184e-05
"vidéo";-1,26693392194093;0,919591620995986;-0,0907034097204112;-0,807932219852147;0,586429715742791;-0,0578421698988869;0,73042763955384;0,268656202470098;0,000916157976062953;0,000789553919347799;0,000415971786846023;4,04688712689036e-06;0,000491896649924921;0,601371935215144;0,000177893540227405
"réalité";-0,206233156351238;0,701178182834565;1,32190504031654;-0,136532870739217;0,464202128774413;0,875142936238996;0,0522902123885643;0,421985772429139;0,525724015182297;2,31236579078983e-05;0,000267298392941201;0,000950036028786308;0,00054367524465386;0,365869390723553;7,27765917370916e-05
"visage";-0,52482736937753;-1,18580823982955;0,494425221129262;-0,378167047785066;-0,8544401977881;0,356260624225244;0,209154819643117;0,745420693513017;0,0454244868438657;8,55725472938658e-05;0,000436848086257231;7,59456218988411e-05;0,000310671568373634;0,465543565301736;6,73321010284839e-05
"posséder";0,304300458734721;1,11216620384907;0,220590357939749;0,259209438230305;0,947366225201012;0,18790343924664;0,0956563730419895;0,89204276295339;0,0123008640046203;8,39060974865546e-05;0,00112079889904318;4,40921584052073e-05;0,000906125407756433;0,399138337058926;0,000144356118258576
"diffuser";1,29230962543834;0,365642500194222;1,85715894229008;0,563859927825251;0,159536963674186;0,810314716029843;0,64050468125413;0,0357964600404323;0,323698858705436;0,000432367878631127;3,46125506001867e-05;0,000892932050154821;0,000258892973644695;0,655063221141288;0,000111093000489826
"cet";0,447938655932358;1,05201826408111;0,884793019205413;0,309827106023677;0,727652704064734;0,611987505297514;0,17224930966856;0,6632916883363;0,16445900199514;0,000109087915628029;0,000601708460290086;0,000425620888094217;0,00054367524465386;0,437842171443682;0,000104225679826668
"ces";-0,650864518754012;-0,791289117523941;-1,24740258213703;-0,403201401381415;-0,490192462318103;-0,772748328895364;0,341212889532228;0,352088800838694;0,306698309629077;0,000581269221611434;0,000859145103767574;0,00213505668984294;0,00137213276031689;0,452017942610875;0,000280354468063867
"base";0,470810184531597;-0,783355002100806;-3,95851041286814;0,115887504604148;-0,192818803405785;-0,974366971592215;0,0494269350636485;0,0955271488914636;0,855045916044888;6,31254732161093e-05;0,000174755233585665;0,00446248256554238;0,000284782271009165;0,85909620367162;0,000210182497768158
"dire";0,571543653640729;-1,03025177964242;-0,325899297288611;0,46755400671264;-0,842802372883029;-0,266603471600975;0,298686165105424;0,677548879036771;0,0237649558578064;0,000169141069754566;0,000549587702302274;5,49942277083883e-05;0,000517785947289391;0,424247844812575;9,319434258174e-05
"selon";-2,12176612807915;1,06794945379734;-0,337975119787692;-0,884327591995832;0,445108985552925;-0,140864122525574;0,845254995938507;0,149496735455918;0,00524826860557433;0,00442893069657823;0,00112203203445631;0,000112375935914389;0,000983793299849842;0,936227579179864;0,000862316549491161
"véritable";-1,12786697337971;-0,0676162373543726;2,30799009423591;-0,438906122387085;-0,0263126603119543;0,898147571192196;0,493283702360056;0,00123771484075724;0,505478582799188;0,000395200303310947;1,42037660248419e-06;0,00165489098796388;0,000310671568373634;0,651459299014291;0,000131848770757166
"aussi";-0,071345193046522;0,813356395550379;0,446034254867102;-0,0766848860231693;0,874230481769468;0,479416825946626;0,00987182014301622;0,895709462494451;0,0944187173625333;7,24790326196092e-06;0,000941986600736519;0,000283282260868761;0,00142391135504582;0,291302285319301;0,000120828876372744
"jour";-0,00496735777910315;-0,503554540313297;-1,06811274730214;-0,0042065196930841;-0,42642631849084;-0,904512520693008;5,40837248315609e-05;0,388013051826675;0,611932864448493;1,59702294475332e-08;0,000164116899931481;0,000738404728000134;0,000647232434111738;0,274012222877723;4,85959575715779e-05
"justice";1,05766158129503;1,10450857953749;0,847638569160086;0,604913731873405;0,631707172265953;0,484794209431944;0,521234889240746;0,396840325958223;0,0819247848010304;0,000318571123751422;0,000347417056516107;0,00020461353966772;0,000284782271009165;0,594302807386745;0,000100583909686362
"voler";-0,451238481422825;1,25597992174911;-0,0499310086868078;-0,337876530367462;0,940447580697664;-0,0373871393229825;0,155965623694021;0,843567059738635;0,000467316567345631;0,000173958823457093;0,00134771976406093;2,12997684823457e-06;0,000854346813027494;0,463521066737883;0,000183557932926635
"culture";-0,891508311631661;-0,717072751789952;1,64852929853552;-0,444277761043567;-0,35734885756423;0,821534579332882;0,436984055714219;0,197368949206533;0,36564699507925;0,000534988448516975;0,000346114705518303;0,0018293084981976;0,000673121731476208;0,547104632913657;0,000201481138695316
"portrait";1,02803479158057;-0,90745499980294;-1,08572977269385;0,587771047360677;-0,518830471531813;-0,620757712553463;0,550383281562672;0,299390071888189;0,15022664654914;0,000355696213045653;0,000277149316436483;0,000396741024467452;0,000336560865738104;0,562150999886799;0,000106357860165652
"effet";0,33819006983839;0,456150410368998;-1,97761040880608;0,164367814597474;0,22169913538834;-0,961162168883333;0,0940032669890954;0,119391930692528;0,786604802318377;3,25712669370436e-05;5,92555575435681e-05;0,00111376720911302;0,000284782271009165;0,447473343716324;5,70226357040165e-05
